PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Internet Learning Cafe - Ambarukmo,,,,,,,
,https://www.google.com/maps/search/Internet Learning Cafe - Ambarukmo jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,5 bulan lalu,Okta Brahvila Karim,Local Guide,8 ulasan,"Area parkir motornya luas dan sudah menggunakan sistem tiket dengan mesin seperti di store cabang ILC Timoho. Tersedia juga area parkir untuk mobil yang luas bagi pelanggan. Lokasinya cukup dekat dengan kampus UIN jadi wort it bagi mahasiswa/i yang mau nugas dengan koneksi internet yang kuenceng poll.

Baristanya ramah dan santun dalam menyambut pelanggan. Menu minumannya tersedia beberapa varian seperti ekspresso, americano, latte dan teh bagi yang kurang menyukai kopi. Untuk makanannya tersedia beberapa jenis roti siap saji dan snack seperti fun fries.

Terdiri dari satu lantai dengan 2 area indoor dan outdoor. Area outdoor tersedia di bagian depan store ILC dengan kapasistas pengunjung yang cukup luas dan ada kamar mandinya juga. Di area indoor didominasi dengan space bilik internet (sayangnya pada saat berkunjung sedang ada perbaikan). Ada area meeting, mushola dengan tempat wudhu yang cukup luas dan akses kamar mandi yang cukup mudah ditemukan.

Area working space bagian indoor cukup luas dan dihiasi oelh mural dengan nuansa yang santai",4
,,3 bulan lalu,Rio Herlambang,Local Guide,14 ulasan,"Pertama kali datang kesini mungkin rada bingung bagian mana untuk area cashier kalau dilihat dari luar (bisa langsung tanya ke pak jaga parkirnya).

Area parkir luas, jdi tidak perlu bingung dempet2an motornya dan kesusahan buat ngeluarin motornya. Parkirnya sudah menggunakan sistem jdi lebih aman. Mungkin perlu ditambahkan atap? Untuk menghindari hujan sewaktu musim hujan.

Internet learning cafe di sini menyediakan spaces atau area wifi dan cubicles. Pengunjung bisa memilih apa yang ditawarkan sama barista. Area wifi menyediakan stock kontak (colokan) di setiap meja, jdi tidak perlu bingung kalau kehabisan batrai. Ada area indoor sama outdor yang luas.

Mungkin jdi nilai plus, ada musholanya. Jdi cocok buat ngerjain tugas yg membutuhkan waktu lama tanpa meninggalkan ibadah.

Karna area luas, mungkin bisa ditambahkan penunjuk atau informasi, seperti lokasi mushola sama toilet(?)",5
,,7 bulan lalu,Rossa Gitta S.,-,2 ulasan,"Tempatnya nyaman, suasananya tenang cocok untuk mengerjakan tugas, belajar, maupun sekedar untuk berbincang, ada outdoor dan indoor, baristanya ramah, makanan dan minuman nya enak dan murah cocok untuk kantong mahasiswa dan pelajar, ada WiFi dan warnet. Untuk yang introvert kalau mau cari ketenangan Dateng sendiri jangan takut karena suasana dan tempatnya mendukung. 🤩",5
,,4 bulan lalu,Zaki Ed,Local Guide,160 ulasan,"Betah banget nongkrong, hangout, nugas disini.
Mushalla, toilet nyaman semua.. Tiap waktu sholat musik berhenti, diganti adzan.. Memberi kesempatan pengunjung unt shalat",5
,,3 minggu lalu,Aneis Me,-,2 ulasan,"Saya sangat terkesan dengan tempat internet cafe ini, Desainnya modern dan nyaman, dengan fasilitas yang lengkap seperti koneksi internet yang cepat dan menu makanan ringan yang bervariasi dengan harga yang terjangkau membuat tempat ini menjadi pilihan yang tepat untuk bekerja atau bersantai sambil browsing. Untuk area internetnyavsendiri disini terdapat dua area yaitu public area dimana kita bisa menggunakan device kita sendiri untuk browsing dan juga area kubik atau bilik komputer desktop. Saya pasti akan merekomendasikan tempat ini kepada teman-teman saya yang mencari tempat internet cafe yang baik dan terjangkau di Yogyakarta.",5
,,2 bulan lalu,div,Local Guide,103 ulasan,"Hanya bisa untuk satu device, tempat lumayan oke
Harga paketan worth it lah",4
