PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Rama Shinta Garden Resto,,,,,,,
,https://www.google.com/maps/search/Rama Shinta Garden Resto jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,6 bulan lalu,Eldien Muhammad Shidqy,Local Guide,86 ulasan,"Sudah kedua kali ke resto ini, dinner dengan view langsung ke candi prambanan yang keren banget, saya rekomendasi kesini saat jam buka 17.00 tepat sudah disini untuk melihat prambanan disore hari lanjut view saat senja sekaligus saat malam hari dengan view prambanan terspotlight yg cantik banget, kalau kesini harus reservasi dulu ya biar dapat table yg langsung hadap view candi. Untuk makanan khas jawa ya nggak banyak, ada bakmi godog bakmi goreng sate ayam udang tepung rolade ayam dll, untuk rasa khas hotel bintang 4, memang harga all you can eatnya cukup mahal 160ribu/pax tapi memang yang dijual disini view dinner yg cantik👍👍👍",5
,,11 bulan lalu,Abe Felisa,Local Guide,78 ulasan,"Saya datang pagi2 dan dapet menu paket breakfast. Rp 55,000 sudah dapat appetizers dan nasi soto untuk makanan utamanya. Fair price buat makan santai sambil nikmatin view Candi Prambanan yang cantik banget. Oya, paket breakfast ini cuma sampai jam 10:00 aja ya. Kalau di atas jam 10 bisa pesan makanan yang ala carte.

Next time akan balik lagi untuk coba afternoon tea dan dinner-nya.",5
,,3 bulan lalu,Nur Mianti,Local Guide,21 ulasan,"Viewnya indah sekali makan sore dengan disuguhkan pemandangan candi prambanan, makanannya enak, sayangnya musholanya lumayan agak jauh harus keluar dari resto dan berjalan kaki kurang lebih 5-8 menit, musholanya ada di pinggir jalan, besar dan sepi sekali waktu kesana.",5
,,setahun lalu,Widia Puspita,Local Guide,243 ulasan,"Tempatnya bener bener kece banget, bisa liat pemandangan candi prambanan tanpa harus masuk ke candi. Buat kaum males jalan kaya aku mending makan disini udah bisa dapet view cantik. Pas malem jg ada lampu sorotnya jd foto bisa estetik gt. Makannya juga enak lohhhhh, kemarin iftar disini gak nyesel.",5
,,6 bulan lalu,dilli atik,Local Guide,172 ulasan,Ke resto sewaktu malam hari view nya cakeeepp banget sambil melihat candi Prambanan.untuk tempat parkir sangat luas. Untuk panggung biasanya dipakai untuk sendratari Ramayana jadi kalau ke panggung tidak diperkenankan memakai highheel atau hak yg lancip karena dapat merusak lantai panggung.,5
,,setahun lalu,Ary Haryanto,Local Guide,943 ulasan,"Dengan konsep yang unik dan berlatar belakang Candi Prambanan. Membuat restoran ini wajib di coba.

Walaupun soal menu dan rasa masih jauh dari kata  ""enak"". Menu yang disajikan seperti Sate Ayam, Iga Sambal Ijo, Iga Obong, Nasi Ayam Goreng dan lain-lain.

Aktivitas yang wajib dilakukan di resto ini adalah selfie dengan latar belakang Candi Prambanan.",5
,,4 bulan lalu,Agustine Prime,-,66 ulasan,"Suka banget suasananya. Makan sambil liat candi Prambanan dan pas cerah langitnya warna biru. Suasananya menyenangkan dan  ruangannya terbuka jadi aman lepas masker. Kebetulan pesan iga obonk dan iga geprek sambal hijau ini enak semua, iganya empuk, rasanya mantab sampe ke daging2nya. Rekomen buat dicoba, dan ini resto ramah anak buat family time bisa.",5
,,8 bulan lalu,Anita C,Local Guide,321 ulasan,"Suka banget tempat makan di Rama Shinta,perlu banget yg blm cobain buat nongki cantik disini.Tempatnya luar biasa amazing,betah lama2 sejuk dan tempat parkirnya sangat luas....kalau mau ke Rama Shinta tidak perlu masuk beli tiket msk candi ya...langsung aja masuk ke pintu belakang yg khusus masuk ke Rama Shinta Garden Resto",5
,,sebulan lalu,Aris Syanto,Local Guide,282 ulasan,"Tempat makan dengan view cantik ini ada do sebelah kompleks candi prambanan. Semakin sore, pemandangan yg disajikan semakin indah.
Untuk reservasi lewat wa, perlu sedikit bersabar karena responnya masih agak selow.
Rasa masakannya cukup enak dengan menu yg tidak begitu banyak ragam pilihannya misal bakso, nasi goreng, mie goreng, timlo solo, sate dan capcay.
Tapi merasakan makan malam dengan memandang candi yg cantik merupakan pengalaman yg cukup menyenangkan.",4
