PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Kedai Oak,,,,,,,
,https://www.google.com/maps/search/Kedai Oak jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,9 bulan lalu,Yethi Anindi Novita,Local Guide,101 ulasan,"Tempatnya luas dan cukup mudah dijangkau, harganya affordable dan suasananya outdoor cocok untuk nongkrong atau berkumpul dengan teman maupun kolega",5
,,10 bulan lalu,Rafika Muzay,-,1 ulasan,Tempat lumayan enak nyaman. Wifi cukup kencang. Harga standar. Mendoannya enakkk,4
,,10 bulan lalu,Tsania Aflaha,Local Guide,28 ulasan,tempatnya enak luas nyampe belakang gitu harga menunya juga terjangkauu free wifi,5
,,4 tahun lalu,Keensriie -,Local Guide,70 ulasan,"Lokasi strategis terletak di tengah pusat geliat para mahasiswa. Kawasan seturan / utara OB / Jl. Wahid Hasyim tepatnya. Menu yang ditawarkan bervariasi dari menu ringan jajanan ke menu nasi. Harga terjangkau. Tempatnya luas, bukan cuma depan dibelakang pun masih banyak kursi dan meja. Buat meeting atau pertemuan bisa, pilih yang belakang karena cukup tenang. Musholla dan toilet ada. Sistem bayarnya langsung setelah menu datang. Jadi kalau mau nongkrong lama tidak jadi masalah karena sudab bayar dulu.",4
,,4 tahun lalu,rahman hakim,Local Guide,77 ulasan,Kedai ini menyajikan banyak jenis menu makanan dan minuman. Memiliki banyak meja dan kursi. Suasananya santai dan biasanya akan mulai ramai dari jam 9 malam hingga 2 pagi. Cocok untuk nongkrong bareng. Tapi harganya diatas rata-rata. Untuk sekelas mahasiswa jogja sepertinya tidak akan setiap hari ke sini karena harganya,4
,,4 tahun lalu,Khairi Mahfudz,Local Guide,69 ulasan,"Makanannya standar,  roti bakarnya mengecewakan karena keras banget kaya kayu. Rasa rice bowl nya juga terlalu asin. Tempatnya sebenernya asik buat nongkrong tapi banyak nyamuk karna konsep outdoor gtu dan penerangannya kurang. Mikir dulu dua kali mau kesini",2
,,5 tahun lalu,Priyo Harjiyono,Local Guide,263 ulasan,"Tempat nyaman, minuman enak, makanan fairly, price affordable, wifi menyesuaikan jumlah pengunjung, makin banyak pengunjung makin susah aksesnya. Bagian belakang sayangnya hanya buka mulai pukul 14:00 sementara di sisi depan saat siang suasana cukup gerah, meski disediakan beberapa kipas angin besar tapi kurang membantu sirkulasi udara panas.",3
,,4 tahun lalu,D. Adi Priyambada,Local Guide,104 ulasan,Kedai OAK terletak di Jalan Wahid Hasyim. Kalau malam biasanya ramai anak muda. Makanan dan minumanya lumayan sih. Harganya standar dan ngga ada PPN. Sukses selalu kedai OAK:)),4
