PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Pitutur,,,,,,,
,https://www.google.com/maps/search/Pitutur jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,10 bulan lalu,Dian Erika,Local Guide,65 ulasan,"Best experience ever! Suka sekali dengan ambiencenya. Mas Ponco dan Mbak Addel juga baikkkk banget. Mantab betul service-nya. Tempatnya cocok banget buat ngopi orang introvert seperti saya 🤭 Kopinya enaaaak. Cheese cake buatan Mbak Addel juga enak monangis 😭 Harganya jauh lebih bersahabat daripada kopi kekinian. Really worth it. Kalau ke Jogja lagi wajib balik ke sini sih 💜💜💜 Oh ya, klo beli beans di sini bisa request digrind sekalian, tipe grindnya juga bisa request. Kemarin beli minta tolong digrind sekalian buat tubruk.",5
,,7 bulan lalu,Yunita Gouwtama,Local Guide,30 ulasan,"Tempat ngopi yang dilayani dengan ownernya langsung. Jam buka hanya di hari dan jam tertentu, diwajibkan melihat postingan instagram terupdate. Cheese cake terbaik dan terenak yang pernah saya coba. Tidak menyediakan kopi fancy dan gula. Paduan coffee latte dan cheese cake merupakan pasangan terbaik untuk menemani harimu.",5
,,8 bulan lalu,Sahid Dipa,Local Guide,68 ulasan,Kopi yang mengajarkan keindahan dalam kesederhanaan yang tercerminkan juga dari mas baristanya. Pitutur selalu menjadi tempat “meditasi” bagi saya melalui secangkir kopi yang diproses dengan sepenuh hati dan keramahan dari Mas Ponco. Es kopi susunya yang juga menurut saya es kopi yang “jujur dan halus”. Jika ke Jogja saya mewajibkan untuk mampir sebentar kesini 😁,5
,,9 bulan lalu,chaya wirayatno,Local Guide,103 ulasan,"tempatnya walaupun kecil tapi sangat nyaman.. berbeda dengan coffee shop kekinian lainnya, pitutur kopi melayani customer one by one dalam 1 ruangan, jadi agak ngantri sedikit (hehe) tp benar² worthed👍.
Kopinya enak, dengan pilihan beans yg fresh, dan disajikan oleh Mas&Mbak barista yg ramah, benar² menjadikan salah satu pengalaman ngopi yg menyenangkan bagi saya.
Will be back again, definitely.",5
,,setahun lalu,Anastasia Aurora,Local Guide,42 ulasan,"enak bgt aku suka, rasa + experience mantap! harga jg affordable✨ cheesecake nya enak juga 🤤
jam buka nya kalau kalian cek di instagram ada di setiap postingan terakhir ya gais! mereka update bgt kok ig nya👍🏻",5
,,setahun lalu,Wildan Z,Local Guide,25 ulasan,"Ngopi disini asik banget, mas mbaknya asik di ajak ngobrol berasa punya kakak yg nyambut adiknya 😭 terharu banget, 2x balik sini karna kopinya seduhannya mau Manual Brew atau Cappuccino nya tiada dua di tambah cheese cakenya aduh! Kombinasi yang pas! Untuk  oleh-oleh bisa beli beansnya. …",5
,,setahun lalu,Yunisa Ayu Mentari,Local Guide,126 ulasan,"i'd say this is one of the best experience of drinking coffee. bukan cuma sekedar duduk nongkrong apalagi kerja, gausha ngarep! tempat ini emang paling pas buat sharing dan nikmatin kopi. personal dan intimate experience nya worth to wait. cheese cakenya juga dipesen, ya! enak!",5
,,setahun lalu,Slim Clepto,Local Guide,185 ulasan,"Rasa yang mantab, ada kopi filter dan cappucino, cappucinonya rekomended, untuk makanannya setau saya cuman ada cheese cake dan panakota ini juga rekomended banget, alternatif lain untuk wisata kopi selain klinik kopi dan tdsh, sayang untuk kamar mandi tidak ada klosetnya, jadi yang cewe kadang ragu untuk menggunakan toiletnya. Jumat biasanya libur, jadwal jam buka cek di instagramnya",5
