PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Coklat Cafe,,,,,,,
,https://www.google.com/maps/search/Coklat Cafe jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Yusrianti,Local Guide,59 ulasan,"Tempatnya bagus dan nyaman. Pelayanan cukup cepat dan ramah. Harganya oke. Tempat mudah ditemukan. Banyak varian menu dan terdapat wifi.
Tidak begitu luas namun okelah. Rasanya oke dengan harga segitu. Rasa coklat manis seperti yang baca ulasan ini. Terima kasih.",5
,,setahun lalu,Ema Kemala,Local Guide,68 ulasan,"Cafe yang sudah lama ada dan Tetap konsisten. Makanannya enak enak, coklatnya juga selalu mantab. Kalau main ke sini ga bisa cuma sebentar, wajib nongkrong sambil nyemilin makanan. Pelayanannya juga oke, mas dan mba nya ramah. Tapi parkirannya tidak begitu luas.",5
,,7 bulan lalu,Janet Kawai,Local Guide,117 ulasan,"Cafe dr jaman SMP 2007-an dan masih bertahan sampe skrg 2022 dan punya anak n ngerayain ultah disini. Sukaaaa bgt sm suasananya apalagi pas mendung n gerimis diluar. Dr segi makanan enak seperti biasa,cm harus bersabar karna lama. But at all aku suka sih sm suasana di cafe ini",5
,,10 bulan lalu,Lilia,Local Guide,90 ulasan,"Tempatnya dari luar tidak terlalu kelihatan kecuali kalau benar-benar merhatiin jalan. Secara tampak luar sudah ada tulisan huruf aksara Jawa dan terlihat nyaman pas masuk dalam. Kalau untuk tempat duduk lumayan banyak, tapi ga terlalu cocok buat mengerjakan tugas (lebih untuk nongkrong). Harga minuman dan makanan masih termasuk standar cafe, lalu untuk rekomendasi makanan paling enak juga ternyata memang sesuai.
Makanannya yang rice bowl porsi udah pas, rasa sebenarnya enak tapi kekurangan aku merasa sausnya kurang banyak padahal ada tulisan sausnya yang jadi hal menariknya. Minuman kekurangannya yang salted ice choco, terlalu kerasa bgt salt nya jadi agak kurang menikmati, tapi setidaknya pannacotta enak dan tidak ada yang kurang untuk rasa cuma saran harus diseimbangkan lagi buat isiannya.
Kalau ditanya mau datang, sebenarnya masih karena belum pernah coba yang hot Chocolat dan menu lainnya yang katanya enak bgt dan mungkin lagi zonk aja pas datang",4
,,3 bulan lalu,Azim Jamal,Local Guide,30 ulasan,"Penasaran ingin coba suasana cafe yang unik nemulah tempat ini. Specialty nya jelas cokelat dan agak bingung mau pesen apa karena emang banyak bgt pilihan minuman cokelatnya. Tempatnya agak kecil tapi cukup. Minuman yang saya pesan enak tp klo lava cakenya mejurut saya bias. Secara keseluruhan cafe ini oke
4.5/5",5
,,2 bulan lalu,Ditya Ramadhanti,Local Guide,121 ulasan,"Lokasi strategis. Tempat parkir lumayan luas buat motor dan mobil.
Ada indoor dan outdorr. Servicenya luar biasa ramah banget dan feels like home. Bisa buat nugas cocok banget buat cari inspirasi, ada banyak colokan juga.
Vibe tempatnya kaya di prancis2 gt kali ya dan homie banget, playlistnya lagu2 prancis jg dan adem tenang gt.
Menunya beragam, dari mulai makanan berat,snack, dessert, cookies, susu, ice cream dan coklat. Harganya terjangkau.
Milk in cookie cup pake susu coklat peppermint enak banget juara bgt sih ini. Cookie nya tu ga terlalu manis dan coklatnya tu yg dark gt jd pas dimakan sambil minum susu peppermintnya. Susu coklat peppermintnya juga enak, manisnya pas, coklat nya berasa bgt sm peppermintnnya berasa jd nambah seger gt.
Ice creme chocolate nya enak banget jugak rasa coklatnya berasa banget, manisnya pas dan ga enek.
Lava you cake nya ada yg coklat sm vanila gitu, dikasih topping ice cream vanila coklat juga. Rasa coklat cake lavanya juara banget, manisnya pas legit dan cocok bgt dimakan pake eskrimnya. Kalau yg vanila lava cake kurang cocok karna rasanya terlalu telur gt jd aga enek. Ice creamnya juara banget sih kaya home made gitu dan creamy bgt ga icy, yg coklat kerasa bgt darck chocolatenya.",5
