PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Food Court UGM Baru,,,,,,,
,https://www.google.com/maps/search/Food Court UGM Baru jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,8 bulan lalu,Fauzia Erbin Pebriarina,Local Guide,69 ulasan,"Pertama kali kesini setelah jd mahasiswa semester 5 ugm, kepo aja banyak yg ngomongin. Ternyata varian menunya banyak. Tinggal pilih mulai dr bakso, mie, pecel, soto, sampe ada ayam katsu dan steak juga. Rasanya lumayan enak dengan harga 13k udh dapet ayam katsu lada hitam + es teh. Kerennya lagi gk ada parkir👍",4
,,3 minggu lalu,Bagus Aji,Local Guide,28 ulasan,"Bagi yang suka menu murah dan variatif bisa coba ke foodcourt UGM. Banyak gerainya. Dari angkringan, aneka bakmi, aneka nasi, bakso sampai pempek, ada semua. Saya coba makan di Japanese Food ala-ala. Tentu saja, jangan bayangkan rasanya otentik atau mirip aslinya seperti yang di mal-mal atau resto Jepang ya. Ini cuma buat senang-senang aja. Karena harganya murah, tentu saja bahannya juga ala kadarnya seperti masakan rumahan mahasiswa aja. Tapi meski begitu, rasanya lumayan lah. Sepadan dengan harganya yang murah. Mengenyangkan. Cocok untuk mahasiswa atau karyawan berkantong pas-pasan.😂",4
,,5 bulan lalu,Lutfia Rahmannisa,Local Guide,204 ulasan,Banyak pilihan makanan di sini. Harganya pun ikut ukuran mahasiswa. Soal rasa? Bisa sesuai dengan selera masing-masing ya. Tempatnya rapih karena dibuat per blok jadi mudah untuk pedagang menemukan kita.,4
,,9 bulan lalu,Lina Juhaidah,Local Guide,45 ulasan,"Gelap, padahal kesana pagi. Tempatnya karena beralas tanah jadi terkesan kurang bersih. Tapi yang mau makan murah dengan pilihan yang macem-macem boleh dicoba datang ke sini",4
,,2 bulan lalu,Fadlan Ridho,Local Guide,16 ulasan,Untuk f&b sudah bervariasi. Mungkin untuk suasana sama meja makan yang berada di tengah menurut saya kurang nyaman soalnya kalau rame pasti jalannya berdesakan,4
,,3 tahun lalu,Taufik Februanto,Local Guide,44 ulasan,"Ini nih salah satu tempat makan yang banyak varian menu, varian jenis makanan, varian harga, dan varian-varian lainnya. Ya jelaslah, namanya juga foodcourt 🙄
Tapi di luar itu makanannya banyak yang oke punya kok. Gue pertama kali ke sini karena gue tertarik sama Mie Ayam Jamurnya. Lambat laun gue ke sini beli lainnya. Ya itung-itung explore makanan di sini. Eh tapi yang ke sini gak cuma anak UGM aja lho, banyak juga yang bukan orang UGM ke sini, contohnya gue sama temen-temen gue yang dari berbagai kampus dan berbagai asal. Untuk masalah harga bisa banget menyesuaikan kantong. Tergantung mau makan apa. Mmmm yang sedikit mengurangi nilai dari tempat ini masalah tempat sih. Ya untuk ukuran salah satu kampus terpandang nampaknya tempat ini bisa disulap agar lebih indah, bersih, dan nyaman buat nongkrong-nongkrong. Tiap ke sini gue masih sering mencium bau yang tidak sedap, bukan bau tidak sedap makanan tapi macam comberan gitu. Ya maklum sih emang masih beralaskan tanah belum keramik sih. Harapan gue sih pihak kampus bisa lebih memperindah ini tempat supaya lebih nyaman. Semoga laris laris 😁",4
,,setahun lalu,ayu febri wulan,Local Guide,78 ulasan,"Banyak pilihan sih, murah jga, untuk rasa lumayan lah
Tempatnya gelap banget :(",4
,,3 tahun lalu,Gallery Rusty,Local Guide,46 ulasan,"Makanan beragam, harga standar, rasa enak!! Cocok buat semua orang! Recommended!👍👍👍 …",4
,,3 tahun lalu,dwipa utama,Local Guide,131 ulasan,"banyak banget aneka makanan dan minuman di food court ini. pemepek, nasi goreng dan aneka nasi ayam lainnya",5
,,seminggu lalu,L C,-,64 ulasan,"4 tahun lalu ramai dan banyak tenantnya, sekarang tenant sedikit dan kondisi miris",3
,,3 tahun lalu,Amin Susiatmojo,Local Guide,245 ulasan,Banyak macemnya... suka sama mi ayam jamur bakso pangsit goreng,4
