PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Es Buah Gerjen Keraton Yogyakarta,,,,,,,
,https://www.google.com/maps/search/Es Buah Gerjen Keraton Yogyakarta jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,4 bulan lalu,Yogi Ariadenta,Local Guide,371 ulasan,"Tidak lain tidak bukan es campur terbaik di Jogja dari segi rasa dan harga. Konsep cepat saji, harus segera dimakan eh diminum apa dimakan sih karena tidak ada meja. Jadi bener-bener yang sehabis makan harus langsung pulang. Jangan lupa bayar dulu iaaaa",5
,,9 bulan lalu,Orang Merakjat,Local Guide,33 ulasan,"Pas sekali kami dateng kesini waktu bapaknya udah mau tutup, senang banget masih kebagian. Yang istimewa dari es buah ini adalah pemanis nya yang pakai gula jawa. Yang saya rasain si es buah nya jadi lebih seger, kuahnya ga terlalu milky dan ga eneg. Di dalem es buahnya ada sawo, kolang kaling, tape (ini dapet banyak banget), alpukat, dan lainnya saya ga inget wkwkw

Untuk tempatnya ada di pinggir jalan, terus kita duduk di emperan toko yang kayanya udah tutup. Buat yang ga biasa mungkin ga nyaman, cuma buat saya ya justru sensasi nya di sini, ngemper minum es buah di pinggiran jalan Jogja (apalagi di sekitar lingkungan kraton) tu ga ada yang ngalahin!!

Untuk harga cuma 10.000 aja. Sangat saya rekomen👌👌",5
,,4 bulan lalu,Efi Kurniyawati,Local Guide,380 ulasan,"Lokasi: Berada tidak jauh dari SD Muhammadiyah Suronatan

Interiornya: warung gerobak biasa

Suasana: Ramai saat jam buka sampai tutup

Fasilitas: Parkir motor di pinggir jalan, kalau bawa mobil agak susah parkirnya. Karena jalan tersebut adalah lalu lintas yang cukup padat

Menu: Es buah

Pelayanan: Ramah dan cepat

Harga: Sesuai dengan kantong mahasiswa/pelajar

Pembayaran: Cash

Rasa: Es buah nya enak dan manisnya juga pas, selain itu isian nya juga banyak dan bermacam-macam

Bagi yang belum pernah ke sini sangat direkomendasikan untuk mencoba tempat ini",5
,,setahun lalu,Novita Dewi Ramadani (Nopayy),Local Guide,78 ulasan,"Rasa buah yang beraneka ragam dan tape singkong d campur jadi satu, di serut es diatasnya trus d kasih toping susu + gula merah / sirup
Sangat segarr saat diminum dicuaca panas sperti ini🤤🤤
Gass merapatt gess, recomend bgt pokoknya🤤 …",5
,,3 bulan lalu,Buyung Rizz,Local Guide,503 ulasan,"Rasa balik ke selera..
Potongan buah kecil..
Gulanya jawa enak..
Tapi kebnyakan kolang kalingnya daripada buahnya..
Harga 10rb..",4
,,seminggu lalu,Adhitya Permana,Local Guide,190 ulasan,"Es serut dengan isi campuran buah (nangka, melon, sawo, kelapa), kolang kaling, tape, cincau hitam dan tape. Tersedia dua pilihan rasa manis, gula jawa dan gula pasir. Harga tertera 10ribu.",5
,,4 bulan lalu,Elly Mardiani,-,8 ulasan,"Enak banget rasa es nya, di tmabah sajian es batu nha masih menggunakan es batu serut dan isinya lumayan banyak dg harga 10 rb per porsi. Kalau ke jogja ingin mampir kesini lagi.",5
,,3 minggu lalu,ade chandra,-,3 ulasan,"Esnya udah nggak komplit seperti dulu,nggak ada alpukatnya.trus untuk tempat duduknya kurang nyaman karena pas dipinggir jalan.susahnya kalo bawa mobil,akses parkirnya sulit.",3
,,setahun lalu,taufik hidayat,Local Guide,100 ulasan,"Es buah enak di jogja, harga cuma 10ribu, porsi besar, ada buah sawo dan alpukatnya.
Sangat cocok untuk cuaca sepanas ini gaes",5
,,setahun lalu,Pranatalie,Local Guide,306 ulasan,Es buah dan es campur ini punya cita rasa yg klasik menurutku.. dengan es serut dan perpaduan gula jawa dan sirup yg bikin tambah legit.. potongan buahnya juga banyak. Porsinya banyak bikin lega sekaligus kenyang. Satu porsi hanya 10k saja ya gaes.. wajib mampir kalau ke Jogjaaa 👍 …,5
,,setahun lalu,ferry kurniawan,Local Guide,856 ulasan,Istimewaaa... es buahnya enak banget pokoknya. Buahnya banyak. Isiannya komplit. Es nya segunung. Racikannya mantep. Pas. Manise jos. Ada pilihan gula jawa & gula pasir. Buahnya manis dan seger kabeh. Nyess pokmen. Harganya merakyat. Murah Meriah Seger. Tempat duduk lesehan di pinggiran jalan. Syahdu byanget yoi. Sruput maknyes tenan. Lhaslheskan aja,5
,,4 tahun lalu,Sabrina Umi Khabibah,Local Guide,276 ulasan,"Menyediakan es buah segar dengan berbagai pilihan rasa seperti gula jawa, gula pasir dan sirup. Esnya terdiri dari alpukat, kelapa muda, tape singkong, sawo, agar-agar, melon, cincau, kolang-kaling dll.
Terletak dipinggir jalan, depan teras toko. Harganya sangat terjangkau, hanya Rp8000,-/mangkok sudah dapat menyegarkan. Pelayanannya juga cepat, sehingga kita tidak perlu menunggu lama untuk menyantap es buahnya.",4
,,3 tahun lalu,esti han,Local Guide,160 ulasan,"Es buah yang rasanya segar, manisnya pas gak lebay. Berisi macam2 buah. Dan bisa pilih mau pakai sirup gula jawa atau sirup gula pasir.
Menikmati es buahnya bukan duduk di warung es macam biasanya yang ada meja dan kursinya, tapi di pinggir jalan dengan duduk di emperan toko.

Lokasinya mudah sekali ditemukan.",4
,,2 tahun lalu,a lisnanto gathi,Local Guide,1.056 ulasan,"Es buah ini sudah lama dan bisa disebut legend. Ada dua pilihan gula yg bisa dipakai, gula merah atau gula pasir. Pas kesini terakhir saat ramadhan jadi buka sore menjelang buka. Harganya sekarang 10ribu per porsi.",4
,,2 tahun lalu,Nafsul Mutmainnah,Local Guide,173 ulasan,Rasa es yang sederhana tapi selalu membuat ingin kembali...rasa manisnya dari gula jawa dan perpaduan buah lokal membuat cita rasanya khas,5
