PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Songo Ramen,,,,,,,
,https://www.google.com/maps/search/Songo Ramen jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Abdul Aziz,Local Guide,244 ulasan,"Rasa ramen enak, walau tidak begitu kerasa ""jepang""nya. Harga ramen mulai 12rb untuk rasa original. Ada level pedas 0-5. Perbedaan varian menu hanya pada toppingnya. Angkringan buka mulai sore sampai habis.",4
,,2 bulan lalu,andi dulusana,Local Guide,104 ulasan,"keseluruhan porsi pas (kalau ndak laper laper banget)

untuk bumbunya lumayan nendang, condong ke gurih (walau ndak 80-100% rasa ramen) dan tidak bisa pilih kuah

untuk harga malam ini 14k (original) dan es teh 3k ( hanya esteh )",5
,,11 bulan lalu,Ms Lunaviora,Local Guide,164 ulasan,"Harga terjangkau, rasa so-so, pas kesana tbtb ujan trus tendanya kecil jadi makannya kurang nyaman karna harus mepet2 bagi tempat sama yg lain",3
,,setahun lalu,Maandinaa,Local Guide,86 ulasan,"Ramennya enak, harganya terjangkau.
Menunya hanya beda pada topping nya
Porsinya tidak banyak. Kuah cenderung asin
Tersedia level 0-5, untuk pecinta pedas level 5 pun tidak terasa pedas

Sayangnya minuman hanya menyediakan es teh saja, pun nggak ada teh panas/anget😅",4
,,3 bulan lalu,agung saputra,Local Guide,367 ulasan,"Warung ramen konsep angkringan nih, berlokasi jakal area trotoar UGM. Jualannya emang cuma ramen ya, ada beberapa varian kuah maupun topping, bisa pilih level pedas. Rasa enak kuah gurih dan mie nya kenyal, topping juga melimpah nggak pelit. Harga terjangkau banget, sesuai dengan konsep angkringan nya. Udah jelas ya, disini kursi tersedia untuk makan di meja gerobaknya, selebihnya lesehan pake tikar. Area parkir cukup untuk sepeda motor, mobil masih bisa lah ya, tenang aja ada juru parkirnya kok.",5
,,10 bulan lalu,gusniarni indhi s,Local Guide,39 ulasan,"Angkringan ramen depan GSP, buka dari sore hingga habis. Rasa ramen enak, rasa asin pas. Ada level 1-5 kalo ga salah. Harga standar, paling murah varian original harga 12ribu dapat mie, sayur, wortel, sama separuh telur.

Minum cuma ada es teh, bahkan teh anget pun gaada. Lesehan, gaada meja jadi agak susah makannya harus nunduk apalagi ramen nya panas, gabisa di ""songgo""

Ada wifi, alias wifi UGM pakai SSO wkwkwk. Bayar parkir 2rb",4
,,setahun lalu,Alqarny Abidah,Local Guide,53 ulasan,"Sono ramen, lumayan enak harga standar dan bisa tergolong tercurah hanya saja pelayanan lambat, pesan lebih awal malah yg baru datang di masakin dluan tpi its oke karena karyawan nya hanya 2. Wajib coba ini untuk para mahasiswa",5
,,3 minggu lalu,zahra krisnadi,Local Guide,35 ulasan,"Ramen dengan harga affordable yang worth to try. Lokasi gampang ditemukan, porsi kenyang, tekstur mie pas, bisa bebas pesan toping, rasanya cukup enak dan bisa pilih tingkat kepedasan. Rekomendasi: beef patties",3
,,sebulan lalu,Adefallia Nurhanifa,Local Guide,8 ulasan,"porsi pas, tidak terlalu banyak/sedikit, harga cukup terjangkau, bisa tambah topping sendiri. minus minumnya hanya bisa pesan es teh saja.",4
,,2 tahun lalu,Neisha Prabandari,Local Guide,187 ulasan,"Sekarang harga mulai 12k. Ada banyak varian topping ramennya. Rasa kuahnya juga mantap, bisa request level pedas juga. Lumayan buat kulineran malam-malam.",5
,,5 hari lalu,Hanifah Hasna,Local Guide,12 ulasan,"Menurut ku kuahnya terlalu asin,.tapi utk harga di bawah 20k okelahh",4
