PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Kedai Kolega Tugu,,,,,,,
,https://www.google.com/maps/search/Kedai Kolega Tugu jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,4 bulan lalu,Minnadia Sistiadwi,-,11 ulasan,"(+)
- lokasi strategis dari wisatawan
- one stop shopping, belanja oleh-oleh sekalian nongkrong utk menikmati gelato atau kopi
- menunya variatif, coffee & non coffee lengkap, ada snack & makanan berat juga
- tempatnya cukup nyaman (kemarin saya di lt. 2), ada smoking area di balkonnya, kece juga
- rekomen kopi pistachionya, rasanya unik!! 5/5✨

(-)
- brulee bomb yg saya pesen, dalamnya masih dingin🙏🏻 kemungkinan menggoreng dgn api terlalu besar/saat minyak belum begitu panas tapi makanan sudah dimasukkan ke penggorengan
- alat makan utk snacknya menggunakan sendok kecil, sepertinya lebih cocok dgn garpu kecil
- pelayanannya 50:50. Cukup jelas menerangkan ttg menu, tapi mungkin kemarin waktu saya kesana seperti terburu2 dalam melayani, jd kurang perhatian ke customer🙏🏻",4
,,10 bulan lalu,Ony Hansyah,Local Guide,189 ulasan,Ngopi pagi di rooftop rasanya unik dan enak. Pelayanan memuaskan baristanya menjelaskan menu2 yang ditanya dg cukup baik. Harga standar cafe2 kekinian.,5
,,8 bulan lalu,Ratih Buwono,Local Guide,547 ulasan,"Suka lo disini, tempatnya enak, ada rooftopnya, gak rame, nasgornya juara..
Minumnya asem tapi, padahal udah ditanya katanya manis, hehe..
Pengen kesini lagi..",4
,,2 bulan lalu,Eka Anjarasmara,-,7 ulasan,"Nyobain ke sini karena sering lewat jln Mangkubumi. Sukak bgt sm pelayanannya, pertama masuk langsung di sambut mbak2 kasir nan ramah.

Tempatnya nyaman dan asik utk menikmati senja dari rooftop, dan nyaman juga utk nugas di lantai 2 dgn smoking area juga.
Harga menu ramah dikantong, pelayanan cepet, rasa makanan & minuman enak dan porsi nya pas.

Nyobain pesen iced coffie aren rasanya pas bgt di lidah dgn harga 28rb nett. Hihi cukup murah menurutku

Overall first time ke sini aku cocok krn tempatnya nyaman dan harga pas dikantong. Bakal jadi list coffee shop favorit ku sih ini.

Makasih lokio cafe. Bakal balik lagi ke sini ☺️😊",5
,,2 tahun lalu,Sito Hapsari,Local Guide,83 ulasan,"Tempat yang enak buat ngopi dan ngobrol, lokasi di pusat kota, dekat dengan Tugu Pal Putih.
Kopinya mantap, makanan dan cemilan untuk teman ngopi juga enak, dengan harga yang terjangkau. Menu makanan dan minuman cukup beragam, ada kopi dan nkn kopi, makanan ringan seperti gorengan sampai yang berat seperti nasi goreng atau bakmi.
Ada 2 lantai, yg atas open space (tdk punya fotonya, hehee). Tempat tidak terlalu luas, lebih nyaman saat tidak terlalu ramai.

Toilet juga tersedia di bagian belakang.",4
,,3 tahun lalu,Nunuk Ambarwati,Local Guide,409 ulasan,"Berada di titik strategis kota Yogyakarta, dekat banget sama Tugu Yogya. Mampir disini bisa sekalian jalan jalan menikmati ambience Tugu Yogya dan sekitarnya.

Kedai Kolega disini menunya sama dengan Kedai Kolega di Gedongkuning. Konsepnya juga hampir sama, ada store Dagadu nya, kafe, tempat nongkrong. Cuman memang lebih sempit daripada di Gedongkuning. Parkir mobil akan kesulitan. Mending kendaraan roda dua atau pakai kendaraan online saja. Instagramable juga. Banyak spot keren yang dihiasi dengan mural juga colorful.

Jam bukanya asik banget, jam 7 pagi udah buka. Jadi mau cari sarapan bisa banget. Nongkrong pagi” juga asik, karena masih sepi.  Ruangan ber AC nya akan lebih banyak daripada outdoor (smoking area). Ada ruang meeting imut juga bisa untuk 8 orang saja deh. Terdiri dari 2 lantai. Lantai bawah agak lebih sempit, include Kitchen. Lantai dua lebih leluasa dan ada buku buku bacaan yang bisa dibaca ditempat.

Stafnya ramah. Wifi oke, AC juga dingin banget. Stop kontak juga mudah di beberapa colokan listrik tempat duduk, selebihnya tidak dekat dengan colokan listrik.

Karena kesana pas masih finishing renovasi, maka masih ada beberapa tukang yang bekerja wira wiri, bahkan sofa sofa masih dicover plastik (karena baru).",4
