PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
ꦄꦏꦔꦤꦥꦭꦏꦮꦗꦭꦤ Angkringan Plengkung Wijilan,,,,,,,
,https://www.google.com/maps/place/Plengkung+Tarunasura+Wijilan/data=!4m7!3m6!1s0x2e7a57857fe29537:0x54d25418549f2062!8m2!3d-7.8038148!4d110.3666102!16s%2Fg%2F1hm5mswx6!19sChIJN5Xif4VXei4RYiCfVBhU0lQ?authuser=0&hl=id&rclk=1,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Imam Santosa,Local Guide,765 ulasan,"Plengkung Wijilan

Dahulu kala Plengkungan ini merupakan gerbang yang yang berada di jalan Wijilan dan menjadi satu dengan benteng Kesultanan Yogyakarta. Fungsi nya adalaha sebagai gerbang keluar masuk menuju ke area Keraton. Namun saat ini menjadi salah satu obyek yang cukup menarik.

Berbentuk seperti gerbang yang melengkung ciri khas Keraton Yogyakarta.

Nilai Positive
1. Berada di area Jalan Wijilan yang merupakan pusat Gudeg
2. Saat ini dalam keadaan bagus dan terawat dan di cat putih bersih
3. Bisa di gunakan sebagai spot foto foto",5
,,2 tahun lalu,fitrihariami sumarno,Local Guide,37 ulasan,"MASIH kokoh berdiri seiring rotasi zaman. Itulah Plengkung Tarunasura atau populer disebut Plengkung Wijilan. Terletak di wilayah Kelurahan Panembahan, Kecamatan Kraton, Plengkung Wijilan termasuk salah satu bangunan bersejarah yang dimiliki Yogyakarta. Plengkung di sebelah Timur Kraton Yogyakarta ini merupakan salah satu dari dua plengkung yang masih tersisa keberadaannya. Satu plengkung lainnya adalah Plengkung Nirbaya atau sering dikenal dengan Plengkung Gading, yang terletak di sebelah Selatan Alun-alun Selatan.
Sejarah mencatat, di kawasan Kraton Yogyakarta terdapat lima plengkung, masing-masing Plengkung Nirbaya, Plengkung Tarunasura, Plengkung Jagasura, Plengkung Jagabaya dan Plengkung Madyasura. Untuk Plengkung Madyasura, sejak 23 Juni 1812 ditutup untuk menghindari serbuan pasukan musuh pada masa itu. Karena ditutup, plengkung ini kemudian disebut dengan Plengkung Buntet yang bisa diartikan dengan tertutup.

Khusus untuk Plengkung Wijilan hingga kini masih berfungsi sebagai sarana lalu lintas Njeron Beteng. Bangunan yang melegenda ini semakin terkenal dengan terdapatnya pusat penjualan makanan khas Yogya yaitu gudeg. Letaknya yang hanya beberapa langkah dari Sentra Gudeg Wijilan yang tersohor, membuat bangunan ini makin dikenal wisatawan domestik maupun mancanegara. (Sal)",5
,,3 tahun lalu,Danang Mardiyono,Local Guide,304 ulasan,"Gapura sebagai pintu masuk ke Wijilan, yaitu sentra gudeg Yogyakarta. Berada di sebelah timur alun-alun utara Yogyakarta. Sepanjang jalan ini tersedia banyak sekali gudeg memanjang dari Utara ke Selatan. Di kanan kirinya terdapat kampung tempat tinggal para abdi dalem Keraton.",5
,,5 bulan lalu,David Williem,Local Guide,100 ulasan,"kalau kalian ke kota jogja dari arah alun alun utara menuju alun alun selatan akan menemukan Plengkung tarunasura atau disebut Plengkung Wijilan karena ada di daerah Wijilan, nah di daerah sini juga banyak banget yang jualan gudek khasnya gudek wijilan.

Plengkung sendiri artinya gerbang, nah di jogja dulu ada 5 pelengkung atau gerbang menuju keraton yogyakarta, salah satunya ini. Jadi ini termaksud bangunan bersejarah yogya yang sekarang masih berdiri kokoh.",5
,,2 tahun lalu,Hartono Budi,Local Guide,518 ulasan,"Plengkung Wijilan atau Plengkung Tarunasura, letaknya di sebelah timur Alun-alun Utara. Merupakan satu diantara lima Pintu Gerbang untuk masuk dan keluar  Keraton Yogyakarta.

Disebut Plengkung karena bentuknya melengkung, dan dinamakan Pelengkung Tarunosuro karena dulu gerbang ini dijaga oleh para prajurit muda.

Disebelah selatan atau bagian dalam Pelengkung Wijilan ini, merupakan kawasan kuliner masakan khas Yogyakarta, Gudeg.",5
,,4 tahun lalu,Cholis Styawan,Local Guide,196 ulasan,Salah satu bangunan sejarah yang harus dijaga. Bangunan ini pintu gerbang kraton yang letkanya di sebelah utara timur kraton. Setiap hari banyak kendaraan dan masyarakat yang melewati plengkung wijilan ini. Tempat ini berdekatan dengan pusat gudeg juga.,5
,,5 tahun lalu,k dunk usil,Local Guide,168 ulasan,"Plengkung Wijilan atau Plengkung Tarunasura merupakan pintu gerbang benteng baluwarti yang berada disebelah timur alun-alun utara Kraton Ngayogyakarta Hadiningrat . Dinamakan Plengkung Tarunasura karena dulu berisikan prajurit-prajurit muda yang menjaganya,  sedangkan disebut Plengkung Wijilan karena terletak di wilayah Wijilan Kelurahan Panembahan Kraton Kodya Yogyakarta Daerah Istimewa Yogyakarta",4
,,4 tahun lalu,Taruna Goezies,Local Guide,297 ulasan,"Salah satu plengkung yang tersisa di Jogja.
Merupakan akses dari alun alun utara selatan dari sisi timur.
Sudah dilakukan renovasi. Saat ini tampak lebih cerah dan nampak baru.",5
,,2 bulan lalu,Dwi Budi,Local Guide,14 ulasan,"bersih mengesankan,sejuk adem walo hanya melintas beberapa detik tapi sangat teringat slalu moment yg menenangkan itu",5
,,setahun lalu,Dwi I,Local Guide,21 ulasan,"Banyak bangunan bersejarah.tempat yg nyaman untuk bawa keluarga,banyak homestay yg nyaman.",5
,,setahun lalu,Anissa Widyawati,Local Guide,45 ulasan,"Terjaga dgn baik dan bersih,ditambah dgn sekitarnya yg ada warung tempat makan khas jogja yaitu gudeg wijilan jogja",5
,,5 tahun lalu,SL AE,Local Guide,272 ulasan,Bangunan saksi sejarah saat menjadi pertahanan melawan gempuran tentara Belanda tidak berhasil menjebol gerbang Plengkung Wijilan.,5
,,2 tahun lalu,Fajar Astanaprima,Local Guide,400 ulasan,"PLengkung atau terowongan yang menuju ke pusat jajanan & oleh-oleh Gudeg Wijilan. Meski kalah tenar dibanding PLengkung Gading, tapi menjadi ikon tersendiri untuk kuLiner Gudeg di daerah Wijilan, Kraton. Sempat beberapa kali kena kasus vandalisme, tapi sekarang sudah berkurang & lebih bersih.",5
,,2 tahun lalu,Mesha Christina,Local Guide,285 ulasan,"Karena rumah masih di lingkup Kecamatan Kraton, ke mana pun perginya kalo ke arah utara, pasti lewat plengkung ini, karena merupakan gerbang atau pintu masuk ke wilayah kraton dari sebelah utara.

Nama aslinya adalah Plengkung Tarunasura, tapi karena lokasinya dekat dengan kawasan Wijilan, kemudian lebih sering disebut dengan nama Plengkung Wijilan.",4
,,setahun lalu,Yoga Pratama,Local Guide,241 ulasan,Jalan unik di kota jogja yang bentuknya seperti terowongan  tapi kecil,5
,,4 tahun lalu,Imam Muttaqin,Local Guide,142 ulasan,"salah satu plengkung jogja yang harus dikunjungi..
yang favorit di sini adalah soto lenthok dan susu segarnya..

yang lagi ke jogja bisa mampir kesini foto2 lanjut sarapan sotonya",5
,,sebulan lalu,Rex Xplorer,Local Guide,45 ulasan,Tanda bahwa anda memasuki wilayah kuliner gudeg 😁 …,5
,,11 bulan lalu,Ria Lestariani,Local Guide,273 ulasan,Melewati plengkung wijilan sebelum memasuki sentra gudeg jogja,5
,,4 bulan lalu,Wayan Sutejo,Local Guide,169 ulasan,Tempat bersejarah,4
,,setahun lalu,Reza Bin Musa,Local Guide,43 ulasan,"Selain Terkenal Dengan Sentra Gudeg di Jogja, Ada soto ayam enak di sini ...",5
,,11 bulan lalu,Samsul Hadi,Local Guide,30 ulasan,"Ya ternyata dibalik belum sempurna ada hikmah.

1989 saat itu asrama MAPK YOGYA Belum jadi shingga kami diasramakan di Kampung Wijilan.
Ya justru ini kenangan yang indah merasakan kehidupan di kota yogya.

Hingga terus mengenang sbgai mana lagu Yogya. Ku ingin;
"" pulang ke kotamu....""",5
,,setahun lalu,Daru Hasta,Local Guide,48 ulasan,"Salah satu dari dua plengkung yang masih utuh , dari lima plengkung milik Kraton Kasultanan Yogyakarta.... yang pernah ada... menjadi penanda pintu masuk ke sentra makanan khas Jogja yaitu Gudeg.... bagi pengendara roda diharapkan untuk masuk melalui plengkung inj jika ingin membeli gudeg. Karena sudah diberlakukan jalan satu arah dari utara ke selatan....",5
,,3 bulan lalu,Siti Aminah,-,1 ulasan,Katanya ada grosir kembang api nama tokonya apa ya,2
,,9 bulan lalu,mario bastian,Local Guide,494 ulasan,"vibe sejarahnya dpt banget , klasik",5
,,setahun lalu,Annes Arvianto,Local Guide,14 ulasan,"Jalan masuk ke pusat kuliner gudeg jogja, tinggal pilih mau gudeg milik siapa aja ada....yg kering, basah, makan ditempat, besekan atau kendil, bisa juga dikalengan....kota jogja kota gudeg",4
