PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
SIGNATURA,,,,,,,
,https://www.google.com/maps/search/SIGNATURA jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Surya Bhagya,Local Guide,7 ulasan,"Lattenya enak, pasti espresso dan susu yang dipakai berkualitas hehe. Makanan pendamping minum kopinya juga banyak pilihan. untuk suasananya baik yang indoor ataupun outdoor semunya unik! Bisa lihat jalan, selokan mataram dan hutan di utara Balairung UGM.",5
,,10 bulan lalu,Ega Kayadoe,Local Guide,352 ulasan,"Sering banget lewat jalanan ini, lewatin coffeeshop ini tp baru kali ini nyempetin mampir sambil ada yg harus dikerjain.

Okee, first of all, baristanya ramah, menyambut dengan senyum dan greetings yg hangat, ngga pelit utk kasih info waktu saya tanya tanya menu dan detil racikan kopinya, yg mana selalu iseng saya lakukan setiap ke coffeeshop yg baru saya kunjungi.

Minuman sangat beragam, ada coffee based, tea based, milk based, mocktails (meski ada yg belom ready), light bites-nya ada cinnamon rolls dan donat (mirip donat kalis?)

Tadinya saya mau order cold brew sparkling tp belom ready, jadinya si barista menyarankan menu lain, which is good, americano plus orange dan seperti ada sedikit soda, yg memang menu seperti ini mulai sering ditemui di coffeeshop lain, tp ini enak, semua rasanya imbang dan menyatu. Kemudian saya order jg almond donut, enak banget, empuk dan tidak terlalu manis.

Saya duduk di bar supaya bisa ngobrol sama baristanya, yg lucu ternyata kita sama - sama dr Bandung, jadinya kocak aja ngopi di Jogja tetep ketemu orang Bandung juga 😄😄 dan ngobrol pake bahasa sunda.

Meski tempatnya terbilang kecil tapi PW banget ngopi sambil laptopan di sini, pilihan musiknya jg bagus, fyi waktu saya ngopi di sini mereka pasang lagu-lagunya The Smith, pas banget!!!

Next time pasti ke sini lagi, mau coba lantai 2 nya, sepertinya bakal menarik jg, see you soon and thank you for the great service and coffee 👋",5
,,setahun lalu,Raden Denta I.G,Local Guide,299 ulasan,"Lahan yang dipakai tidak terlalu besar, namun karena ada dua lantai membuat coffeeshop ini menjadi salah satu coffeeshop yang cukup pintar memanfaatkan lahan apalagi lokasinya yang cukup mepet jalan yang lumayan banyak dilalui orang, kesan kecil terasa hilang karena ada banyak spot yang bisa dipakai buat menghabiskan waktu luang, ga tau suka banget sama ambiencenya dibagian indoor lantai satu padahal biasanya tidak terlalu suka jika nongkrong di deket tempat kasir atau area barista, AC nya juga lumayan dingin. 👍🏻",3
,,5 bulan lalu,Helmi prima,-,14 ulasan,"Tempatnya nyaman untuk nongkrong tapi ga terlalu luas, cocok untuk yg suka nugas di cafe. Secara minuman overall enak dan klo pagi ada paket minuman sama roti.",5
,,11 bulan lalu,Dyan Wigati,Local Guide,51 ulasan,"Nah ini salah satu tempat nugas yg lumayan enak. Tempat kecil, dua lantai tp cukup menyenangkan.. Khas anak muda deh..

Minuman dan rotinya enak.. Terutama croisant coklatnya endul, anget pula saat disajikan.. Harga murah cocok dikantong mahasiswa.

Kalau mau kesini yg naek mobil agak susah jd parkir dipinggir jalan depan coffeeshopnya. Waktu buka sampai 00.00 jadi bisa puas nugas sampe kelar.

Yuk yuk cobain kesini.. 🤗",5
,,5 bulan lalu,Abdul Aziz,Local Guide,244 ulasan,"Kopi manual brew rasanya lumayan dapet, pakai beans dari space roastery tapi masih agak watery. Plain croissant fresh, recommended. Ada area indoor dan outdoor. Parkir di pinggir jalan.",4
,,setahun lalu,Fildzah Raihan,Local Guide,437 ulasan,Selalu kesini tiap ke Jogja karena kopinya enak SEMUA dan beda dari coffeeshop lain. Banyak pilihan snack. Harga super terjangkau. Enak buat nongkrong maupun buka laptop.,5
,,2 bulan lalu,Syendi Millenia,-,5 ulasan,"one of my go-to coffee shop! tempatnya nyaman, minumannya juga enak. khusus Messina enak banget!!!! harganya juga masih oke, berharap mereka ada size largenya karena 1 gelas Messina untuk one sitting itu nggak cukuuuup huhu.

cuma kalo ke sini siap-siap bawa jaket atau pakaian hangat, karena suka dingin. gapapa jadi comfy ❄️",5
,,3 bulan lalu,Skolastika Gizanta M.A,-,2 ulasan,"Sukak banget ngopi disini, tempatnya ga terlalu berisik, cocok buat nugas bareng temen, dan yang paling penting itu kopinya yg affordable & enak banget apalagi yg Sierra & Messina!!",5
,,2 bulan lalu,Rillo Pambudi,Local Guide,93 ulasan,"Anda suka nongkrong? Atau anda suka mengopi? Coba dan rasakan minuman serta makanan disini, dengan berbagai menu makanan dan minuman yang bervariasi sesuai dengan keinginan anda, baik dari coffee ataupun non-coffe, tersedia juga makanan sebagai pendamping ngobrol santai anda dengan teman, sahabat, pacar atau bahkan relasi anda.
Minuman : 7/10
Tempat : 7/10
Tempatnya cukup luas, ada indoor ataupun outdoornya, tinggal menyesuaikan kebutuhan pribadi.
Penilaian tersebut berdasarkan nilai pribadi, enak dan tidak enak adalah relatif, sehingga setiap orang memiliki penilaian yang berbeda. Silahkan butikan dan coba sendiri. Terima kasih.",5
,,4 bulan lalu,Silvi Aulia Wilda,Local Guide,93 ulasan,"Enak banget nongkrong disini aku suka banget sama matchanya  beda dr yang lain , untuk tempat oke si nyaman mbaknya sama masnya juga ramah ramah kurangnya cuma satu parkirnya dijalan hehe tapi mantap kok nongki disini",5
,,2 bulan lalu,Kneaaa,Local Guide,186 ulasan,"kopi susu arennya 7/10
tempatnya di pinggir jln pass arah klebengan
baristanya kok ga ramah yaa wkwa
tempat oke si buat nongkrong",2
