PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Kolam Ikan,,,,,,,
,https://www.google.com/maps/place/Warung+Makan+Kolam+Ikan/data=!4m7!3m6!1s0x2e7a584939faebab:0x6a40184dab2a12d6!8m2!3d-7.7723053!4d110.3716486!16s%2Fg%2F1pzv283mx!19sChIJq-v6OUlYei4R1hIqq00YQGo?authuser=0&hl=id&rclk=1,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,5 bulan lalu,Aida Ramadani,-,16 ulasan,"jawaban kalo bingung mau makan apa karena di sini banyak pilihannya dari ayam ika telor tempe, deket vokasi jadi jam jam makan siang pasti rame anak vokasi",5
,,3 minggu lalu,Grafika Almayda,-,6 ulasan,"Murahh, ayamnya berasa seperti ayam rumahan, porsi kecil sudah kenyang",5
,,3 minggu lalu,Filomena Jovana,Local Guide,12 ulasan,"bumbu ayam bakarnya enakkkk. tempatnya jg bersihhh, cuma emang kl siang aga panas tp ada kipas seh eheheh worth it lah caw",5
,,4 bulan lalu,Ananda Dwi Rahmawati,Local Guide,56 ulasan,Burjo pada umumnya. Enak dan murah. Terima kasih!,4
,,2 tahun lalu,Vero CG,Local Guide,451 ulasan,"Enak dan murah. Selalu pesennya nasi telur tempe bakar, sambelnya bisa request sambel bawang supaya pedas, minum teh apel. Itu favorit saya. Tapi kalau Minggu tutup. Dulunya cuma buka dari sore tapi sekarang sudah buka dari pagi sampai malam.",5
,,4 tahun lalu,Nurul Indri Astuti,Local Guide,78 ulasan,"Harga menu terjangkau, banyak pilihan ikan dari ikan kembung, ikan nila, ikan patin, dll. Ada juga menu ayan telur dan tahu tempe bagi kalian yang tidak suka ikan.

Tersedia menu bakar dan goreng. Tempat lumayan luas namun apabila siang sangat panas karena atap warung berupa seng, tapi didukung oleh kipas angin di beberapa tempat sehingga panasnya masih bisa dikondisikan.

Air putih gratis sepuasnya dan Makanan disajikan dengan piring lebar.",5
,,setahun lalu,Melia Shani,Local Guide,411 ulasan,Makanan enak dan harga nya kantong pelajar banget. Tempatnya juga bersih,5
,,6 bulan lalu,Lilis Dwi,Local Guide,25 ulasan,"Mantap, menu bakarannya favorit sekali. Rasa gurih terasa dan daging sangat empuk, selain itu harga juga sangat bersahabat di kantong anak kos👍",5
,,2 bulan lalu,Ridho Rizqi Ramadhoni,-,13 ulasan,"makanannya enak terus murah lagi, suasananya juga enak adem",5
,,5 bulan lalu,Lilian Hanum,-,5 ulasan,"Lumayan enak untuk ayam gepreknya, tempat jg bersih banyak anak2 kampus. Pengen coba ayam bakarnya soalnya pas ke sana banyak yg beli ayam bakar",4
,,3 tahun lalu,Uly MZ,Local Guide,79 ulasan,"Makanan disini murah-murah banget.
Walaupun rame, pelayanan makanannya cukup cepat.
Di dalam warung, tempat duduknya cukup banyak. Di luar ada spot untuk lesehan, Kalau mau makan rame-rame lebih baik pilih di luar.
Ada tempat duduk juga untuk nunggu yang bungkus makanan.

Rasanya paling enak di banding penyetan di sekitar sini
Ayam bakarnya sudah di ungkep sebelum di bakar. Jadi rempahnya meresap dan pas.
Paling favorit telur bakar dan tempe bakar.
Telurnya di dadar dulu, lalu di panggang (bakar) dan dioles bumbu bakar.
Dan, yang paling penting, adalah murah meriah.",5
,,4 tahun lalu,Febrina Puspitasari,Local Guide,121 ulasan,"Warung makan legendaris,favorit mahasiswa apalagi saat akhir bulan..😂
Murah,porsi banyak,rasa lumayan...
Bahkan walaupun sudah berselang beberapa tahun,kolam ikan ttp sama rasanya...harga ttp murah meriah...

Menu favorit kalo kesana adalah 3T...satu menu dapet nasi+ lauk hewani sama nabati+sambel+lalap dg harga 7rb..😋😋😋",5
,,4 tahun lalu,Annisa Nazihah Komar,Local Guide,59 ulasan,Murah bgt cuyyy. Harga mahasiswa. Macam2 ikannya banyaakk,5
,,10 bulan lalu,Ichigo Toshimiya,Local Guide,88 ulasan,"Tempat makan aq dr dulu jmn q msh sklh di Yogya, skr giliran anakku yg sering mkn disitu... 🤭🤭
Bumbu bakarnya agak pedas sdkt jd jgn kaget ya, klo mo beli nasgor gk pedes sebaiknya request...

But overall enak banget dan murah meriah, ber4 q mkn sm keluarga habis cuma 65rb... 🥰🥰🥰",5
,,3 tahun lalu,Barachiel Kusmadi,Local Guide,79 ulasan,"Jual berbagai jenis hidangan goreng/bakar/penyet ikan, ayam, telur, terong, tahu, tempe
Harga sangat terjangkau pas dikantong Mahasiswa
Tempat di padukuhan Sendowo Sekip Sekolah Vokasi UGM",5
,,2 bulan lalu,Nurul Atiqoh,Local Guide,262 ulasan,Termasuk murah dan enak untuk kalangan mahasiswa,5
,,5 tahun lalu,Fitri Wulandari,Local Guide,207 ulasan,"Setiap hari makan disini, gak pernah bosan 😍😍 murah enak adem mbaknya ramah.. tempat makan mahasiswa banget …",5
,,setahun lalu,rhea adinda,-,4 ulasan,"Tempatnya bersih dan nyaman untuk makan disana, menu favorit jaman kuliah tetap sama 3T
Sekarang udh bisa bayar pake shopeepay udh murah dapet cashback lagi. Kapan lagi ya kan😍 …",5
,,setahun lalu,Yana Oktaviana,Local Guide,88 ulasan,"langganan kesini karena murah dan enak, paling suka cakalang bakar + sambel bawang, nasi gorengnya enak seperti masakan rumahan",5
,,3 tahun lalu,uswah h,Local Guide,280 ulasan,"Harganya murah, rasanya lumayan enak. Tempat makan cukup bersih dan nyaman meski outdoor. Menu makanan dan minumannya banyak. Dari beberapa macam ikan, ayam sampai telur. Pelayanannya baik. Tempat parkir agak sulit karena warungnya mepet ke jalan.",4
,,3 tahun lalu,kuning -,Local Guide,76 ulasan,"Rasanya enak,banyak menu makanan dan minuman seperti macam-macam ikan tawar seperti nila lele bawal gurame dan ada juga tempe tahu dan telur. Pelayanannya cukup baik,semua menu bisa digoreng dan dibakar. Ada nasi goreng lho,recommended buat dibeli. Nasi gorengnya murah dan enak. Range harga mulai dari 2000-15000 harga kantong mahasiswa banget. Pokoknya murah murah murah, rasanya tidak mengecewakan.",4
,,4 tahun lalu,Chindy Natalia,Local Guide,183 ulasan,"Enak, murah, tempatnya juga bersih. Disini harganya terjangkau apalagi kalau untuk anak kosan heheh. Menu ikannya gak mahal, gak sampe 15k. Harga 15k udh bisa sama nasi. Biasanya kalau jam2 makan gitu suka rame, apalagi kalau jam makan siang. Ini tempatnya gak yang luas gimana gitu ya, tempatnya agak kecil tp ga kecil bgt juga kok. Mantebb lah pokoknya ini.",5
,,setahun lalu,UMY FARICHATUL I I,Local Guide,14 ulasan,"Harganya terjangkau, rasa makanannya enak tipikal rumahan, pelayanannya cepat",5
,,2 tahun lalu,Istiyanti Hapsari,-,12 ulasan,"Ayam bakar harga mahasiawa paling enak yang pernah kumakan. Ayam bakar bumbu merah, citarasa manis, gurih, sedikit pedas. Sambal bawangnya mantap enaknya. Ayam fillet terlalu tipis hehehe, tapi enak dan kriuk. Ada menu nasi goreng juga yang rasanya rumahan banget.",5
,,4 tahun lalu,Hanifah,Local Guide,74 ulasan,"Salah satu lesehan ikan ikanan favorit saya. Harga pas dikantong mahasiswa. Rasa bikin nagih👌✨ Porsinya juga pas di lambung.

Mungkin beberapa orang menilai habis makan di warung ini, pakaian mereka langsung “bau asap” atau mungkin tempat yang lumayan sempit buat ngumpul rame-rame. Maklum, dapur lesehan ini bisa dibilang tidak begitu luas dan sangat sederhana ala rumahan. Oh ya, Jangan lupa bawa uang parkir setelah makan ditempat.",4
