PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Penyetan Mas Kobis,,,,,,,
,https://www.google.com/maps/place/Penyetan+Mas+Kobis/data=!4m7!3m6!1s0x2e7a59171cf11485:0x2bf8eb9e4b266108!8m2!3d-7.7885258!4d110.3934551!16s%2Fg%2F11j0h_gzyf!19sChIJhRTxHBdZei4RCGEmS57r-Cs?authuser=0&hl=id&rclk=1,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,3 tahun lalu,Aulia,Local Guide,612 ulasan,"Sebenarnya ini sama kaya menu penyetan lain, cuma memang sambelnya mas kobis ini menurut saya emang mantep sih
Cabangnya banyak banget
Dan lokasi disini pas banget di samping rel kereta
Tapi herannya kok di google maps belum ada yang review ya?",5
,,setahun lalu,ndu shindu,Local Guide,250 ulasan,"Tempatnya gk terlalu luas, rasanya sama kyk outlet lain, ngga ada plang/penunjuk jadi harus teliti nyarinya, lokasi pas samping rel kereta api, harganya agak mahal, nasi telur kobis sama es teh 14k",3
,,setahun lalu,Ryo Supoort Tanker,Local Guide,136 ulasan,"Tempat makan dari dlu pas jadi maba, tpi syg skrg gak bgtu pedes meskipun udah pesen ""pedes puol"", untuk yg gerai ini dket bgt sma rel jadi lumayan seru pas makan, hahahhaha..",4
,,7 bulan lalu,Aprodhita Putri,Local Guide,24 ulasan,Makanannya biasalah cuma minus di tempat dan sendoknya aja. Kemarin waktu ke sana pas makan siang agak kaget karena sendoknya berminyak banget bikin selera makan jadi berkurang,2
,,7 bulan lalu,Rise Oktaviani,-,2 ulasan,"Beli lewat shopee food, paketan sama minum dapatnya cuma makan saja

Saya pesen pket telur 3 , ati ampela 1
Yg lain makan telur, sy makan ati ampela yg rasanya aneh, warnanya hitam, malamnya langsung muntah diare, 3 hari bener” harus bedrest

Lain kali ke fresh an bahan mohon diperhatikan, kasian para konsumennya",1
,,setahun lalu,Felisianus Alegore,Local Guide,33 ulasan,"Outlet Mas Kobis TERMAHAL yang baru saya temukan di JOGJA. Bagi kamu yang biasa makan mas kobis ditempat lain jangan pernah nyoba disini SUPER MAHAL!!!!. Saya biasa makan Nasi + tahu+tempe+kobis+terong + Es teh di outlet mas kobis lain harganya 16K, kalau sini 21K. Jangan harap dapat nota dari mereka, karena menghitung manual menu yang dibeli, entah harga satuannya berapa.",1
,,5 bulan lalu,doni febria,Local Guide,66 ulasan,"Rekomended untuk yang cari penyemangat, rasanya enak, harganya murah  sipp....",4
,,setahun lalu,Dede Fajriansyah,Local Guide,393 ulasan,"Tempatnya ada hiburan nonton kereta lewat, posisi persis di samping rel.",4
,,3 minggu lalu,Wino Bagus Tri Wicaksono,Local Guide,173 ulasan,"Juara Kol ,terong ,dan sambelnya!! Pedasnya nagih",4
,,setahun lalu,Hidayatus Sholihah,Local Guide,19 ulasan,"sambelnya enak sih, tapi nasinya sekarang sedikit bgt gitu ya.. bukan porsi nasi khas warung penyetan.",3
,,setahun lalu,Shabrina Ramsky,Local Guide,93 ulasan,"Kesini karna penasaran selalu diomongin sama temen, ternyata B aja. B banget, ga ada spesialnya.
Apalagi tempatnya agak kotor... Lumayan mahal juga untuk ukuran Jogja menurut gue",2
,,2 tahun lalu,Sony Adam Saputra,Local Guide,1.152 ulasan,"Dulu padahal gak kayak gini.. dulu tenang en nyaman.. paling suara kereta.. langganan jaman tahun 2015.. eh saiki jadi rame banget.. trus banyak kedenger suara gak baik di sekitarnya.. gimana kalau warungnya penuh? Kan yo mestine ilfil.. semoga bisa berbenah.. eman-eman, maemane enak en pedes soale..",3
,,10 bulan lalu,Ikhsan Abdullah,-,7 ulasan,"Rasa kurang, Pedesnya pelit. Harga mahal dibanding outlet lain.",1
,,setahun lalu,Khafidh Nur Aziz,Local Guide,30 ulasan,"Karyawan mas kobis di cabang ini TIDAK BISA BACA PESANAN
Pesan A diberi B
NASINYA DINGIN
Pelayanan yang SANGAT BURUK",1
,,setahun lalu,Rizky Adine Ibrahim,Local Guide,21 ulasan,Enakkk banget ayam penyetnya,5
,,setahun lalu,Nina Marnelin,Local Guide,168 ulasan,"Ter the best si emang ...
Recomended pokoknya",5
,,setahun lalu,Zahrotul Hikmah,Local Guide,53 ulasan,Sambelnya pedes nampol,4
,,setahun lalu,Joko Gunarto,Local Guide,50 ulasan,"Bersebelahan dengan tempat cuci motor, lagi cuci motor....",5
,,2 tahun lalu,dragon slayer,Local Guide,102 ulasan,"Mas ayam Lombok 5, telur sama terong",5
,,setahun lalu,Yanuario Bagas Prayoga,Local Guide,106 ulasan,"Intinya mantab, gak rugi kesini ndan",5
,,2 tahun lalu,pandega saktya,Local Guide,382 ulasan,"Penyetan ter-enak seyogya ya ini, langganan dari dulu",5
,,2 tahun lalu,Faiz Dewantara,Local Guide,208 ulasan,Rasa enak tapi tempat parkir sempit,3
,,2 tahun lalu,Sang Petualang 1001 Tahun,Local Guide,351 ulasan,Dapat pandangan liat kereta api lewat,5
,,setahun lalu,Mutiara Chika _,Local Guide,246 ulasan,Enak tapi minyaknya banyak banget,5
,,2 tahun lalu,Ganjar Prabowo,Local Guide,140 ulasan,Sambalnya mantab,5
