PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Lesehan dara,,,,,,,
,https://www.google.com/maps/search/Lesehan dara jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,5 bulan lalu,Putut Prianggono,Local Guide,170 ulasan,"Buka mulai jam 9 malam
Sudah mulai beberapa datang dan antri
Hanya beralaskan lesehan tempat duduknya, bisa parkir depan jalan persis.
Kalau dr arah timur jalan solo lokasi sebelah kanan dan berhadapan dengan gultik
Rasa enak, penyajian mantab",5
,,4 bulan lalu,Dikta Mahesya,Local Guide,6 ulasan,"Sejauh ini lesehan paling enak yang saya coba, yang paling recommended burung daranya, the best ga ada obat!! Kudu wajib pesen burung dara. Sambelnya pedes poll",5
,,seminggu lalu,Khalila Putri,-,2 ulasan,"cukup oke sih makanannya, tapi pelayanannya kurang oke, makanan nya datengnya lama, mas nya juga suka keliru ngasih pesenannya",2
,,4 tahun lalu,mirza sugama,Local Guide,70 ulasan,"Yang spesial disni kubis goreng dan sambel Sunda nya.. Lokasi di Jl solo dekat gardena (depan fashion avenue) di emperan Zara textile....  Rasanya enak namun sayang tempat nya gelap dan terlalu penuh sesak..  Selain itu nasi dan sambal nya sedikit..
Harga oke..  Buka jam 21.00 - subuh..",4
,,setahun lalu,uland,Local Guide,247 ulasan,"akhirnya punya referensi makan baru disekitaran jl urip sumoharjo. menu penyetan yang macem macem dan harganya teritung murah. nasi ayam 16k aja. dia buka dari jam 21.00. tempatnya ada di sebelah utara jalan sebrang toko kain supra apa super gt aku lupa nama tokonya. kalian liat di googlemap aja udah pasti sampai tujuan gess. pelayanannya oke dan ramah. jangan lupa kalo disana pesen cabe iris, terong, kol goreng. mantep deh tuu.",5
,,6 bulan lalu,heri nudin,Local Guide,63 ulasan,"Dr segi pelayanan lumayan, dr makanan jg enak..dan oke buat nongkrong juga
Terima kasih",3
,,seminggu lalu,Ika Apriliana,Local Guide,73 ulasan,"Nunggunya lumayan lama, tp makanannya enak dan harga sangat terjangkau.",5
,,2 bulan lalu,Rahma Dhea Pahlevi,Local Guide,19 ulasan,Ga ada gambar. Semua lauknya enak apalagi sambelnya muantep bgt! Aku suka sambel terasi mentahnya❤,5
,,2 bulan lalu,Lufi Cute,-,56 ulasan,"makanan enak untuk burung dara & bandengnya, cuma rada kurang nyaman saat makan, banyak pengamen",5
,,4 tahun lalu,OCKY WIETYASTO PUTRA,Local Guide,166 ulasan,"..salah satu lesehan enak dijogja, lesehan dara..terletak dijalan urip sumoharjo atau jalan solo, tepatnya didepan toko gardena jogja. Lesehan yang benar-benar merakyat baik dari sisi harga, rasa dan penampilannya. Buka pada malam hari atau tepatnya setelah toko-toko tutup kurang lebih jam 10 malam sampai pagi dini hari. Menu yang ditawarkan seperti menu kebanyakan lesehan lainnya seperti lele, nila, ayam, bebek, burung dara dan tidak lupa tahu tempe yang tidak pernah ketinggalan hanya saja sambal disini yang menjadi favorit..sambelnya enak banget. Selain menu-menu tersebut ada tambahan lalapan seperti kacang panjang, timun dan yang spesial lalapan kol goreng  ada juga terong goreng. Suasana santai duduk lesehan ditrotoar pinggir jalan sambil menikmati angin malam sepoy-sepoy..benar-benar kenikmatan yang hakiki. Makan bersama-sama teman atau keluarga dijamin tidak akan bikin kantong boros dikarenakan harga yang ditawarkan disini benar-benar murah meriah antara 5.000 sampai 25.000 untuk menu makanannya, sedangkan untuk minuman hanya 3.000 an saja. Pokoknya untuk pencari hidangan malam tempat ini cocok untuk anda..recommended..👍",5
,,4 tahun lalu,Novia Putri,Local Guide,200 ulasan,Pertama kali makan disini pesan burung dara goreng. Pas saya coba entah kenapa rasanya seperti makanan sudah basi tapi digoreng ulang :( sungguh sangat disayangkan.. padahal kalau lewat sini lumayan ramai. Mungkin saya kurang beruntung,3
,,setahun lalu,Azkia Putri,-,8 ulasan,"Lumayan ramai, jd kalo take away agak lama, makan di tempat juga lumayan lama nunggunya, tp sejauh ini masih ok lah. Jangan lupa pesen cabe keringnya juga! 👌👌👌",4
,,5 tahun lalu,Jejak Areji,Local Guide,78 ulasan,"Kalau tengah malam kelaperan, atau baru nyampe Jogja pagi-pagi buta, lesehan ini bisa dijadikan alternatif. Sambelnya juara, pedas nampol...",4
,,7 bulan lalu,Al Amin,Local Guide,80 ulasan,bumbu enak tapi sambelnya gak berasaa jadi kaya kurang lesehann pada umumnyaa,3
,,4 tahun lalu,Ayu Annisa Putri,Local Guide,64 ulasan,"Rasanya enak, sambelnya mantap, cuma sayang tempatnya gelap dan ga gitu luas.",4
,,3 tahun lalu,Dodie Satrio Wibowo,Local Guide,233 ulasan,"Banyak menu ditawarkan. Ada ayam, bebek, puyuh, ikan, terong, tempe dan masih banyak lagi. Dari pengalaman saya, menu Lesehan Dara enak, apalagi sambelnya,... rasanya khas Jawa Timuran. Pedesnya pas & enak. Banyak peminatnya, jd kl mau mampir ke Lesehan Dara jangan terlalu larut, daripada ndak kebagian. Harga sangat terjangkau. Singakatnya recomanded dech,... !!!",5
,,4 tahun lalu,Sofan Hadi,Local Guide,107 ulasan,"Menu bandeng gorengnya enak, digoreng kering tdk terlalu berminyak tapi juga tdk gosong. Tahu, tempe, kol dipotong/rajang kecil dan digoreng jadi lebih renyah. Es jeruknya juga enak. Sayang posisi duduk kami kurang pas (deket saluran air/got), sehingga kadang tercium bau tak sedap. Meski demikian tempatnya cukup rame pdhal sdh jam 11 malam. Overall memuaskan kecuali bau comberan di dekat lokasi ini.",4
,,3 tahun lalu,Asri Rachmawati,Local Guide,46 ulasan,"Sambel mentahnya terbaik! Kol gorengnya oas banget, krispi, ga terlalu oily, cocok sama nasi putih anget dan sambelnya. Murah makan disini, nasi kepala bebek dan kol goreng cuma 10rb. Lokasinya di deoan post mode jalan solo.",5
,,7 bulan lalu,Roehan14 Han,-,6 ulasan,mohon perbaiki pelayananya masa nungguin sejam dan maaf saya bintang satu,1
,,10 bulan lalu,mukhlishin muhammad,Local Guide,131 ulasan,salah satu kuliner malam jogja yg wajib dicoba. murah dan enak.,5
,,4 tahun lalu,Hendri Bun,Local Guide,364 ulasan,Kuliner malam Jogja. Sudah ada sejak tahun 90an. Menu yang jadi pilihan untuk disantap adalah bandeng goreng tawar dan burung dara. Buka jam 10 malam sampai habis. Cocok jadi tempat untuk ngumpul dengan teman-teman sembari menikmati malam kota Jogja. Buat yang pernah kuliah tempat ini bisa jadi tempat nostalgia.,5
,,4 tahun lalu,Yusuf Aisyah Zaid Rakha,Local Guide,55 ulasan,"Sambelnya enakkkk.. ayamnya enak.. cara penyajian kol, terong, tahu nya beda.. sukaa..
nasi 3, ayam 2, terong kol tahu 1, es teh manis 2 = 50ribu. Pasti balik lagi😍😍😍😍
Tempatnya di kanan jalan sebelum lampu merah...",5
,,3 tahun lalu,SUKET GODHONG DADI SEDULUR aris m,Local Guide,41 ulasan,"Lesehan Dara...buka dr jam 9 mlm - 5pagi (kalau blm sold out) pelayanan ramah,familier..perkir jg nyaman..menyediakan bebek ,ayam,puyuh,terasa bumbunya jg texture nya lembut..enak pokoke...sambalnya enak apalagi request sambal terasi jg lalap petai (kalo suka)..jgn lupa kol/kobis gorengnya jg yumi...hrga mahasiswa...rekomended deech😋😋👍👍",5
,,4 tahun lalu,Alamsyah Marzuki,Local Guide,149 ulasan,"Lesegan, menu tradisional, kol gorengnya ngangenin, pete nya juga mantap. Plus sambal yg ciamik. Tempatnya yg seadanya malah jadi ciri khas. Lumayan buat jadi opsi cari makan malem yg kemaleman. Love this place..",4
,,3 tahun lalu,Fauzi Prawira Karva,-,8 ulasan,"Tempat makan malam andalan, harganya murah meriah. ✌",5
