PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Coffee Angkasa,,,,,,,
,https://www.google.com/maps/search/Coffee Angkasa jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,2 bulan lalu,Yapto Harkatianto,Local Guide,168 ulasan,"Untuk view oke banget
Suasana nyaman dengan udara yg adem dan sejuk tanpa polusi

Hanya sayang pelayanannya kurang ramah dan tidak sigap",5
,,4 minggu lalu,Subagyo Bagio,Local Guide,145 ulasan,"TIKET MASUK TERLALU MAHAL, PER ORANG 20RB, parkir 5rb,  SUDAH BANYAK PILIHAN DIYOGYA, PINUS PENGGER, BECICI DIBANTUL Yg lebih murah . Caffe angkasa, utk gorengan lumayan, utk kopinya yg dijual cuma kopi kapal api....jangan di bilang caffe, bilang aja, warkop.
Semoga tiket dibuat lebih murah biar tambah ramai. Dan sediakan kopi yg lebih bagus.....kalo mau dibilang caffe",4
,,2 bulan lalu,D. Asti,Local Guide,79 ulasan,"lokasi cukup jaih dan menanjak. perlu menggunakan jeep untuk menuju lokasi. View bagus dan banyak spot spot yang bagus untk foto. makanan rasa masakan enak.
untk view",5
,,setahun lalu,Dzulqarnain Izzue,Local Guide,18 ulasan,"Kalo Mampir kesini jangan lupa foto ya, soalnya view pemandangan nya tu bagus banget. Apalagi waktu sunrise kalo gk sunset, bagus deh pokoknya cobain aja sendiri",5
,,2 tahun lalu,Arfat,Local Guide,9 ulasan,"View bagus, pelayanan biasa aja, harga makanan/minuman agak mahal. Pesan mendoan, dingin, alot. Pesan jahe, gak wangi blas. Pesan lemon tea, mung diambui tok. Mungkin targetnya memang hanya ""jual view""",2
,,2 tahun lalu,Panji Rihardhika Dewantara,Local Guide,391 ulasan,"View bagus, makanan no!
Tempe dan geblek yg dateng udah dingin dan alot. Ga dikasih sambel/saos juga",2
,,2 tahun lalu,Novie C.T,Local Guide,111 ulasan,"Tempatnya berdekatan dg objek wisata kali biru & jadi satu tempat dg wisata pule payung. Jalan menuju kesana lumayan terjal & nanjak. Saat mlm, ada bagian jalan yg gelap & tdk ada penerangan lampu jln sama sekali. Jalanan gak terlalu lebar. HTM 10K/org + parkir. Angin lumayan kenceng, apalagi malam, bagi yg gak kuat dingin bs bawa jaket. Bagi yg ingin pakai tempat di atas, kena cas 15K/org. Harga menu msh terjangkau, pelayanan agak lama. Hrs trs d konfirmasi biar gak lupa. Pelayanan ramah & sopan. Pembayaran dilakukan jika menu sdh dtg smua sesuai pesanan langsung byr.",4
,,2 tahun lalu,bapak viral,Local Guide,17 ulasan,"Terbayar oleh viewnya,karena niatnya lihat suasana pegunungan dimalam hari",5
,,2 tahun lalu,Nana Putri,-,23 ulasan,"Jalan menuju ke coffee angkasa ada yang area gelap dan tidak ada penerangan, serem banget yakin ditengah hutan dan tidak ada permukiman. Sampe disana ada tiket masuk 10rb/orang, parkir 2ribu. Karena kita tujuan ke coffee angkasa jadi kita menuju ke sana ternyata harus bayar tiket masuk lagi 15ribu, jadi untuk masuk ke area/spot2 nya harus bayar lagi. Jadi kalo ditotal2 kalo mau bisa masuk ke semua spot 1 orang bisa 100ribuan untuk masuk ke spotnya. Kalo ga masuk spot ga ada pemandangan apa2 wkwkwk. Untuk pelayanannya lamaa sekali, kirain lama karena buatnya susah tp ternyata minuman jahe saja sachetan. Hampir semua pengunjung di sana komplain karena makanan/minuman tidak kunjung datang. Geblek yang disajikan pun sudah dingin dan alot, padahal geblek enak kalau di makan anget2. Yang bagus hanya pemandangannya saja. Selain itu tidak ada yang bagus.",2
