PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Warung Makan Bu Sidas Pancuran,,,,,,,
,https://www.google.com/maps/search/Warung Makan Bu Sidas Pancuran jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,brynaxhanky,Local Guide,265 ulasan,"Ayam bu Sidas yg sudah ada sejak bapakku masih kecil (katanya bpk lho ya) dan rasanya kata beliau ndak pernah berubah samasekali, masih tetap lezat dan nikmat !

kalau dari sekilas ndak keliatan kalau ini warungmakan legendaris, tapi kalau udah masuk ke dalam beuhhhhh aroma ayamnya maknyusssss sekali

harganya terjangkau ✅
parkir ada ✅
rasa enak ✅
pelayanan ramah polll ✅",5
,,4 tahun lalu,Dhoni Bayu Mahendra,Local Guide,71 ulasan,"Rumah makan legendaris di wonosari dengan banyak penggemar setia'nya dari jaman dulu, terletak di sebelah pojok barat perempatan pancuran wonosari, tempat ini menawarkan masakan yang masih di masak dengan cara tradisional yaitu dengan tungku kayu,
Yang harus dicoba ditempat ini adalah ayam kampung bacem goreng, dan tempe tahu bacem goreng ditemani sambel bawang melimpah dan bisa nambah berapapun,
Rasanya khas sejak dulu, tetap, konsisten dan selalu bikin kangen,
Recommended buat anda yang kebetulan singgah di wonosari 👍👍👍👍👍",5
,,2 tahun lalu,Endang Lestariningsih,Local Guide,55 ulasan,"Ayam kampung bacem yang selalu habis dari sebelum jam 12 siang, jadi mesti cepet2 atau pesen h-1 klo mau banyak. Yg suka rasa masakan jawa pasti cocok sama menu di RM ini. Ada sambal mentah + teh poci juga. Dijamin ngga akan kecewa.",5
,,2 bulan lalu,Stefanie Tunjung,Local Guide,45 ulasan,"Ayam bacemnya enak, bumbunya meresap. Sambal bawangnya pedesnya mantap, joss..",5
,,7 bulan lalu,Muarifah Hii,Local Guide,76 ulasan,"Mantaplah.. Ayam goreng, baceman, sayur nangka muda dg tolo Favorit ortu.. Anak juga pada suka.. Sebelum jam 6 sudah mateng walo kadang belum buka pintu nya. Buat makan siang ditempat ples poci sama gorengan👍",5
,,10 bulan lalu,misgianto wirajaya,Local Guide,32 ulasan,"Makanan favorit di sini adalah ayam goreng bacem. Selain itu, favorit juga di sini adalah sambal bawang, khas Gunungkidul. Nasinya nasi rames.
Fisik bangunan/ruangan tidak luas. Di dalam terdapat 4 meja yg totalnya bisa ditempati maksimal 20 orang.
Wastafel cuci tangan ada di dalam ruangan.
Selain makanan yang kita pesan, biasanya juga akan dihidangkan beberapa piring makanan lain seperti gorengan, tahu bacem, kepala ayam goreng bacem, dan lain-lain. Saat membayar kita hanya membayar makanan yang kita makan.",5
,,2 tahun lalu,Hartanto 0212,Local Guide,18 ulasan,Sekarang bakmi Jawa mbah harto pindah di komplek kecamatan paliyan,5
,,8 bulan lalu,Eko Yuliastuti,-,33 ulasan,Pkkmen enk.. Ayam bacem nya tahunya sambel bawang nya mak nyus yg jls g mahal jg ayo d cba mesti ketagihan,5
,,7 bulan lalu,tuya katta,Local Guide,32 ulasan,"Makanan khas Jogja Gunungkidul dari masa ke masa yg tak berubah racikannya...Nasi rames (gudeg, tahu bacem, mu jawa",4
,,2 bulan lalu,josepharyo,Local Guide,48 ulasan,Nikmat banget,5
,,3 tahun lalu,Savina Cahya Perdani,Local Guide,28 ulasan,Makanan tradisional khas gunungkidul terutama ayam kampung,5
,,2 tahun lalu,Rusdi Sumarto,Local Guide,61 ulasan,"Warung makan tempo doeloe dimana warung ini telah ada sebelum tahun 70 an yg dirintis oleh ibu dari ibu sidas dan sekarang juga sudah diteruskan oleh anak ibu sidas.makanan yg disajikan hanyalah makanan nasi sayur nangka muda atau sayur gori  oseng lombok ijo dan bakmi bihun .
Dengan lauk ayam jawa tahu tempe bacem dan goreng tepung.makanan tradisionel yg ada hanyalan bakwan jadah puli dan pisang goreng .tapi karna sudah sangat lama jadi mèlegenda di di kapanewon wonosari pada kususnya di kalurahan kepek.",5
,,2 tahun lalu,mc. day,Local Guide,140 ulasan,"salah satu warung makannohas gunungkidul menu ayam bacem istimewa, jika tidak ingin makan bisa minum teh poci saja dengan vamilan serba bacem...parkir disamping luas dan nyaman.....silahkan mampir",5
,,4 tahun lalu,bhexty,Local Guide,107 ulasan,"Warung makan dengan menu jawa. Melayani makan di tempat maupun bungkus untuk dibawa pulang. Menu yang tersedia dari ayam goreng, tempe dan tahu bacem, oseng tempe-kacang tholo, bakmi, telur goreng dan juga sambel bawang. Untuk nasi bungkusnya, porsi besar. Menurut saya yang spesial adalah tahu dan tempe bacemnya, joss mantep sekali rasanya. Oseng tempe tholo dan bakminya juga enak. Harga terjangkau, tempat makannya bersih, dan toilet juga tersedia.",4
,,setahun lalu,Danang Isti Aji,Local Guide,56 ulasan,"menu asli ayam kampung bacem bumbunya mantab, jangan lupa pake sambel bawang yang pedasnya nendang..",5
,,3 bulan lalu,EKO FAJAR,Local Guide,588 ulasan,"Tahu bacemnya melegenda,enaaaak,",5
,,sebulan lalu,Endang Sri Wardhani,-,31 ulasan,Rasa masakannya lumayan,5
,,4 tahun lalu,hanang new,Local Guide,30 ulasan,Karena masakanya mantap bumbunya sangat berani sehingga mengandung cita rasa yg sangat pass bangett...ayamnya joss baceman tahu&tempe sedapp..nyesel deh kalay nggak mampir..bagi saudara2 Ku yg bermain kegunungkidul yuk mampir ke WARUNG MAKAN BU SIDAS...almat siraman gunungkidul DIY,5
,,6 bulan lalu,Suharna Trisno,-,9 ulasan,"Enak dan murah banget,asli masakan jawa",5
,,4 bulan lalu,PakJe Channel,Local Guide,99 ulasan,"Murah meriah, bacemane wenak",4
,,6 bulan lalu,Julian Fernando,-,122 ulasan,Kalo aku rasa ayamnya terlalu manis,4
,,3 tahun lalu,Larasati Putri Indaryani,Local Guide,15 ulasan,"warung makan legendaris khas gunungkidul terutama di wonosari. menyajikan menu khususnya yaitu ayam goreng bacem dengan tahu dan tempe bacem, terdapat beberapa makanan pendamping lainya sperti bakmi goreng oseng",5
,,2 tahun lalu,estu. kuncoro,Local Guide,256 ulasan,Masakan yang terkenal gudeg tholo dan bacem tahunya. Tempatnya asik juga meskipun deket sungai tapi tetep bersih. I personally do not really like the food but my father does. You guys should try it,4
,,4 bulan lalu,Suhardji_ SKB Gunungkidul,Local Guide,34 ulasan,Ayam goreng rasa manis jos,4
,,2 tahun lalu,amy rahayu,-,10 ulasan,"Harus pesen dulu kalau mau kebagian tempe dan tahu bacemnya.. Muantapppp Ayam dan sambel bawangnya, jgn lupa teh pocinya..",5
