PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Mucho Cafe  Bar,,,,,,,
,https://www.google.com/maps/search/Mucho Cafe  Bar jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Karola R Hening,Local Guide,104 ulasan,"Dulu pernah lewat sini karena seorang teman tinggal di belakangnya tapi baru weekend lalu bisa mampir untuk ngebeer santai bersama seorang teman lain.
Tempatnya sangat lucu, menunya pun beragam dengan harga terjangkau namun sayangnya waktu ke sana ada beberapa item yang belum tersedia atau habis.
Ada live music di tengah ruangan sehingga agak mengganggu percakapan kami, tapi cukup menghibur lah.
Yang paling bikin saya kagum adalah tersedianya pembalut di toilet perempuan. Itu pertama kalinya saya menemukan hal itu dan saya rasa tempat lain harus mencontoh hal serupa. Terima kasih atas servisnya!!",5
,,8 bulan lalu,po ya,Local Guide,186 ulasan,"enak tempatnya.
cuma kurang bisa buat ngobrol karna terlalu berisik musik.
overall oke sih.
tempatnya juga mudah ditemukan.
untuk harga yaa wajar sih.
pelayanannya lumayan ramah juga",5
,,6 bulan lalu,Traveller Magang,Local Guide,139 ulasan,"Seru, nyaman buat ngobrol sama temen ngerjain tugas kuliah, g terlalu rame ga sepi juga... Suasana dan tempat nya instagramable.",5
,,8 bulan lalu,Indi Suryanto,Local Guide,133 ulasan,"Harga lumayan pricy, kentang goreng mahal cuy, tersedia bilyard dan alkohol. Ada live musik jg. Tp sayang toilet kurang bersih kek cafe murah.",3
,,10 bulan lalu,Aya Aya,-,2 ulasan,"Makanannya enak, temptnya seruuuu .
Apalgi kalau orion band udh main disana 😂😁 …",5
,,setahun lalu,luthfi Herlambang,Local Guide,116 ulasan,"Promo kosong semua,pas di tlp ad promo beer,pas sampe zonkzpesen Quesadillas tp ga ad guacamole n salsa nya di foto ad tp yg keren nya waitress nya punya Indra ke 6,minta tolong di tanyakan ke kitchen lngsng dia bilng tadi sdh di tanyain,tp di tanya guacamole apa diem😔, suka banget sama konsep nya, tp please training it's a must, suka sama band nya ajib,bukan menjatuhkan ya hanya jeritik membangun,🙏",3
,,4 bulan lalu,rikatya rara,-,1 ulasan,"Semua menu makanannya enak2 banget, ga bakalan nyesel deh mampir sini, dan tempatnya cozy banget",5
,,7 bulan lalu,Betrin wulandari,Local Guide,8 ulasan,"Karyawan nya pelayanananya 10000 jempol baik banget, mas nya manis juga wkk",5
,,2 tahun lalu,Lafitri Panca,Local Guide,25 ulasan,Tempat nyantai and di lantai 2 skarang ada coffee shopnya...kopi nya enak gaeess,5
