PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Svarga Coffee and Eatery,,,,,,,
,https://www.google.com/maps/search/Svarga Coffee and Eatery jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,9 bulan lalu,Miftahul Habib,Local Guide,191 ulasan,"Tempatnya asik, parkirnya banyak dan lokasinya itu agak masuk jadinya sunyi dari ramai kendaraan, tetapi bukan yang dijalan sempit gitu, tetap luas dan bagus.
Suasanya asik, ada lantai dua dan di halaman, yang di halaman pun tempatnya tidak gelap walau banyak tanaman.
Musholanya bagus dan bersih.

Makanannya semua enak, saya coba ada 4 jenis makanan besar, Lasagna-nya enak sekali.
Untuk yang Nasi Goreng Kemangi, saran saya cuma mungkin penyajiannya menggunakan piring saja jangan mangkok. Mungkin karena sambal matah itu minyaknya agak banyak dan diletakkan di mangkok, jadi minyaknya turun ke nasi-nya sehingga terlihat nasi gorengnya seperti kebanyakan minyak. Tetap tapi rasa nasgornya enak dan suwiran ayam sambal matahnya banyak.",5
,,10 bulan lalu,Berlian S.,Local Guide,236 ulasan,"Di Jogja itu banyak banget cafe yang tempatnya bagus tapi sayang makanannya kurang enak.

Nah tapi di Svarga Coffee and Eatery ini menurut saya menunya enak dan plating nya bagus. Tempatnya juga nyaman untuk hang out atau sambil kerjain tugas.

Bisa pilih di pantai bawah atau atas.  Tutupnya jam 9 malam. Kalau pilih yang lantai atas, jam 9 sudah harus pulang, tapi kalau di lantai bawah boleh sampai larut malam.",5
,,11 bulan lalu,Satria Gumelar,-,120 ulasan,"Dulu awalnya ragu ragu pas mau masuk sini tu, tapi pas nyoba masuk, hmmm banyak tanaman-tanaman yang membuat kesannya lebih seger, rindang gitu. Dan lantai 2nya juga enak tempatnya, ndak terlalu rame jadi enak buat ngabisin waktu,baca-baca buku.

Dan makannya ternyata enak-enak semua dan estetik. Ga nyesel deh kesini. 9.5/10 lah buat makanannya",5
,,7 bulan lalu,Vincent Andrasto,Local Guide,28 ulasan,"Tempat makan yang menunya lezat. Setidaknya menu yang saya pesan kali ini begitu semua. Pas di lidah saya. Harga memang relatif mahal walau dalam tingkatan bawah. Tempat bisa diperindah lagi. Pemilik mungkin perlu hire interior designer terutama untuk lantai 2.
Saya suka sih di sini.",4
,,setahun lalu,Raisa E. S.,Local Guide,73 ulasan,"overall, nice experience and really enjoyed the food, ambiance and service. kombinasi western dan local food, jadi byk pilihan (sampe bingung waktu pesen). harga sih seimbang dgn rasa dan porsi yg disajikan. tdk terlalu murah tp jg tdk terlalu mahal. ambiancenya tenang, jadi cocok buat kerja di luar kantor dan meeting.. wifi lmyn kenceng.. bersih jg tempatnya (tlg dipertahankan ya!) dan ramah jg staffnya.. byk spot instagramable nih buat yg gila2 insta feed XD~ menerima pembayaran cash dan cashless",5
,,setahun lalu,dewi rahmawati,Local Guide,20 ulasan,"Salah satu cafe favorit karena suasanany enak banget buat ngabisin waktu baca buku, makanan dan minumannya juga enak. Cocok buat short escape melepas stress 5 hari kerja ❤️❤️",5
,,6 bulan lalu,Risnawan Muliadi,Local Guide,402 ulasan,Kopi dan snacks nya enak. Suasana juga nyaman. Tersedia indoor dan outdoor yg cukup luas. Cocok untuk hang out atau sebagai lokasi co working.,4
,,4 bulan lalu,Bagus Setyawan,Local Guide,169 ulasan,Tempatnya nyaman gak terlalu rame. Pegawainya ramah. Ada mushola. Cuma gelas minumannya terlalu kecil. Nama tempatnya mirip sama Svarga yang satunya jadi jangan sampe ketuker,5
,,setahun lalu,Gema Antika Hariadi,Local Guide,305 ulasan,"Tempat mantep, tapi agak mahal si, tapi makanannya okeehh.

Ada tempat solat, kamar mandinya estetik.

Outdoor nya enak buat nyore.",4
,,setahun lalu,Hernie Soekarno,-,3 ulasan,"Biarpun udah beberapa kali kesini, aku tetep suka chill disini sambil menikmati kopi dan snacknya. Buat ngerjain tugas enak karena gak jauh dari kampus. Sama tiap sudutnya instagramable banget gaez. Betah lama lama",5
,,5 bulan lalu,Daru Purboning Astuti,Local Guide,83 ulasan,"Tempatnya enak buat nongkrong ma temen. Kopinya enak, cheesecakenya juaraaaak sesuka ituuu. Bisa banget betah di sini♥️",5
,,setahun lalu,Kamila Indah,Local Guide,45 ulasan,"Cafe nya rimbun, pintu masuknya jd ga keliatan. Parkir mobilnya kayaknya ga ada deh, yang keliatan parkiran motor doang soalnya. Tempatnya banyak colokan. Lumayan nyaman kalo ga rame. Ada outdoornya juga, siang hari ga terlalu panas karena rimbun juga. Menu nya masih sedikit, saat saya ke sana matcha nya kosong. Lantai bawah hanya ada 3 meja di depan bar nya, tapi di atas bisa sampai 40 orang kalo full. Soal harga karena menjual tempat dan internet jadi harganya lumayan, emang cocok untuk duduk seharian kerja atau kuliah",5
,,2 bulan lalu,Nafisah Arinilhaq,Local Guide,69 ulasan,"Langganan dari 2020 , steaknya paling favorit, dan udang di nasi gorengnya enak banget. Minusnya ga ada menu khusus seafood ya, enak banget kayanya kalau ada. Kokinya talented bgt",5
,,setahun lalu,Nabil Hasan,Local Guide,35 ulasan,"🥙food : 4,5
dari pilihan menu sendiri menurut saya sangat lengkap terutama untuk makanan western ada beberapa jenis makanan asia namun tidak banyak. menu coffe sangat mendominasi dari pada menu lainya, secara penyajian juga sangat diperhatikan

🌐place : 4,7
untuk tempat sangat nyaman bergaya bangunan didominasi dengan bata dan  ekspos memberikan kesan industrial menuju natural ditambah dengan halaman depan yang dipenuhi tanaman-tanaman hijau, furniture yang digunakan juga banyak menggunakan bahan kayu untuk menambah kesan natural dan hangat

💸price : 3,8
untuk harga lebih mahal dibandingkan tempat-tempat disekitarnya. dengan kisaran harga minuman 20k-40k dan 1 porsi makanan dikisaran 40k-60k

Jika kamu merasa terbantu boleh berikan 👍 itu sangat berarti",4
,,5 bulan lalu,Dian Na,Local Guide,37 ulasan,"Tempat nyaman sebenarnya luas dan cozy.
Kopinya 8/10
Tutp jam 22 close order 21.30

(-) Cuma colokan di lt2 sangat sedikit cuma satu di area meja yg bisa diisi 6-7 orang.
Pun ada yg tidak berfungsi.",4
