PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Kopi Hoja Mie  Yu,,,,,,,
,https://www.google.com/maps/search/Kopi Hoja Mie  Yu jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,11 bulan lalu,Amira,Local Guide,40 ulasan,"setelah nunggu lama akhirnya bisa menyempatkan kesini. entah kenapa varian greet tea nya enak banget. beda sama yang lainnya. kombinasi rasa manis dan pahitnya balance banget. lalu ada mie. jujur untuk mienya aku suka banget kuahnya tapi karena ga begitu suka jenis mie kayak gitu, jadi biasa aja. untuk croissant rasanya juga cocok banget di lidah. tingkat kekeringannya pas. terakhir ada wonton yang rasanya paling enakk di antara semua makanan yg aku pesan. wonton disini nomer 1 deh. chilli oilnya juga mantap. bisa disantap buat yang gasuka pedes kaya aku. 👍🏻👍🏻
overall 💯 dah",5
,,setahun lalu,a lisnanto gathi,Local Guide,1.056 ulasan,"Tertarik kesini karena ada menu mie nya. Ada mie kyoto, bisa pilih dry atau soup. Selain itu masih banyak pilihan lain spt mie soul. Bagi yg gak suka ribet bisa memilih menu Paket, mie dan es teh dgn potongan buah segar (lyche /peach)",4
,,7 bulan lalu,Kartika Rismawati Dewi,Local Guide,115 ulasan,"Sebelumnya udah pernah nyobain pas masi di deket mandala krida. Sempet sedih karna udah tutup. Terus beberapa tahun kemudian, ternyata buka lagi di deket jakal. Tempatnya cukup strategiss. Jadi banyak yang nongki disini. Jadi ikutan seneng. Kemaren nyoba mie seoul nya. Rasanya masih sama kayak pas masi di mandala krida. Terus beli fruit tea juga (semacam fussion tea(?) daann enaakk. Ada potongan buah diatas minumannya. Aku kira rasanya kayak fruit tea kemasan. Ternyata bukan. Itu beneran teh campur banyak buah. Jd semacam rasa baru di dunia per teh an yang pernah aku coba",5
,,setahun lalu,Halaman Belakang,-,5 ulasan,Makanan nya enak bener2 pas di lidah saya kasih bintang 5 tapi pelayanan nya tidak. Pelayan kurang membantu apalagi pemesanan melalui barcode pelanggan yg baru pertama kali datang binggung dan tdk dibantu sama sekali lalu meja yg sudah di pakai pun setelah dibayar dan di tempati orang lain bukannya membantu untuk mendapatkan meja itu kembali justru malah saya suruh pindah heheh mungkinh attitude nya bagi saya kurang ya karna saya yg bayar duluan tp pas di tempati orang lain pelayannya ga membantu sama sekali jujur kecewa mungkin diperbaiki lagi🙏🙏🙏,1
,,setahun lalu,Anton Pramono,Local Guide,165 ulasan,"K O P I H O J A
.
📍Jogja
.
Rekomendasi tempat nongkrong buat kamu yang suka tema2 Minimalis dan Gemasss..  Banyak sudut yang bisa & fleksibel banget buat Foto Gengss..

Buat kongkow-kongkow oke, Buat Nugas / Wfc Sabiii..  ..

Suka Mie ? Pas banget nih disini ada beberapa menu Mie yang wajib banget kamu icipin.",5
,,setahun lalu,Riana Saputri,Local Guide,156 ulasan,"Pengalaman pertama ke sini tidak terlalu baik karena banyak banget nyamuknya sangat mengganggu, saya dan teman saya sampai heran kenapa banyak sekali nyamuk besar2  di dalam ruangan ini. untuk harga sedikit mahal tapi minumannya enak.
Pilihan menu sedikit.
Pelayanan bagian kasir buruk bgt, karena pas pesen minum minta panas pas di anter kok dingin pakai es, ya udahlah mungkin karena hujan deres jadi mas yg di kasir ga denger saya ngomong minumnya panas.
Tapi yg lebih parah lagi pas saya bayar dan kasih uangnya malah kasirnya bingung sendiri, hadeh ini gimana si pelayanannya",1
,,2 minggu lalu,Hanif Zaidan,Local Guide,33 ulasan,"KOPI HOJA MIE & YU
____________________

Price  : 💰(20k-50k)
Taste : ⭐⭐⭐⭐⭐(9/10)
Cozy  : ♨️♨️♨️(8,5/10)
____________________
* Lokasi di pinggir jalan cukup besar, mudah diliat dan mudah ke tempat dengan penggunaan gmaps, parkir untuk motor ataupun mobil bisa

* Harga midrange, dari rentang belasan ribu untuk menu minuman kopi dan snack/pastry dan 20k+ untuk minuman dingin dan juga makanan

* Tempatnya nyaman, konsepnya lucu dan colorfull dengan kaca yang besar jadi tempatnya terang

* Servisnya cepet dan juga ramah

* Pengalam pribadi ke sini seneng dan juga ngeyangin, makanan dan minumannya enak

* Rekomendasi buat kalian yang ke Jogja cari tempat makan yang gabiasa",5
,,9 bulan lalu,Nydia H,Local Guide,37 ulasan,"Kopi nya enak dan harga nya affordable, tempat nya asik buat nugas dan overthink (hehe) buat instastory atau foto esthetic bagus banget sih ini.",5
,,6 bulan lalu,Fathqul Rizqi Adisti Putri,Local Guide,15 ulasan,"Tempatnya cozy, cocok buat nugas, ada banyak colokannya jg, minumannya juga enak, oke pokoknya 🫶🏻",5
