PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
The Agler Coffee,,,,,,,
,https://www.google.com/maps/search/The Agler Coffee jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,7 bulan lalu,Bersama Insan SOLEH,Local Guide,670 ulasan,Mantap sangat cocok minum  caffe  setelah  jalan2 puter2 taman sari... harga murah.,5
,,4 tahun lalu,Lia Hakso,Local Guide,282 ulasan,"Menurut saya ini kafe yang potensial untuk berkembang. Penataan ruangnya menarik dengan racikan kopi yang unik. Ruangan yang tidak terlalu luas ini juga membuat pengunjung nyaman ngobrol santai dengan pemilik sekaligus baristanya.
Golden macchiato di sini unik sekali rasanya. Kandungan kunyitnya mengurangi pahitnya kopi sekaligus memperkaya rasa.
Sebaiknya sih memaksimalkan aset digital seperti instagram atau youtube. Minimal untuk memperkenalkan produk kepada masyarakat.",5
,,11 bulan lalu,Kyseno_ Official,Local Guide,63 ulasan,"Pernah nongki disini sesai keliling di taman sari plg y ngopi disini bnr2 nyaman,aura y rasa masa lampau",5
,,4 tahun lalu,Eko Budi Utomo,Local Guide,1.705 ulasan,Kopinya enak....,5
,,4 tahun lalu,Neny krisnawati,-,2 ulasan,caramel red ginger latte enak..,5
,,9 bulan lalu,Kopi Si Ndoro,Local Guide,196 ulasan,Tempat ngopi sambil istirahat ketika mengunjungi Taman sari,5
,,4 tahun lalu,Danardana,Local Guide,21 ulasan,Ada rasa yang berbeda di Agler...,5
,,4 tahun lalu,novi pitaloka,-,2 ulasan,Ice Coffee Keraton,5
,,4 tahun lalu,Kunthet Haahaa,Local Guide,13 ulasan,Ice coffee mantab,5
,,4 tahun lalu,Wiwid Wiyono,-,1 ulasan,Coffe Kraton memang oke.....,5
,,3 tahun lalu,I Nyoman Dirga,Local Guide,199 ulasan,Kebetulan lewat dan sempat selfie.....cekrek,5
,,4 tahun lalu,Liow Mei Fong,-,15 ulasan,"Dapatkan Jawa Anda di sini. Datang ke sini untuk kopi lokal dari seluruh Jawa, apakah Anda suka diteteskan, Mesin.

Lebih penting lagi, kopi macchiato emas yang dibuat dengan Tumeric.",5
,,4 tahun lalu,Tiwie Pidada,Local Guide,60 ulasan,"Kopi terbaik di kota sejauh ini. Tempat yang sangat nyaman, permata tersembunyi di tengah keramaian taman sari. Cukup beruntung bertemu dengan pemilik / barista yang ramah :) tempat yang sangat direkomendasikan!",5
,,4 tahun lalu,Axel Philip,Local Guide,21 ulasan,Tempat yang nyaman dan nyaman untuk refreshing setelah jalan-jalan panas di jogja. Pemiliknya sangat ramah dan minumannya enak (saya merekomendasikan jeruk berkilau)!,5
,,4 tahun lalu,Fabiano D'Amico,Local Guide,29 ulasan,"Espresso dan jus yang enak di tempat wisata! Staf yang baik dan hangat. Jika Anda ingin berhenti untuk minum sebentar, saya sarankan untuk datang ke sini!",5
,,8 bulan lalu,Justyna Sienkiewicz,Local Guide,45 ulasan,Es kopi kraton yang disajikan oleh pemilik / barista yang ramah adalah cara untuk tetap tenang saat melihat-lihat landmark utama kota tua Jogja.,5
,,4 tahun lalu,伊藤賢治,Local Guide,31 ulasan,"Kafe yang bagus untuk bersantai.
Saya juga merasakan komitmen terhadap menu.
Vanilla latte, tidak terlalu manis dan enak! !",5
,,2 bulan lalu,Aimee Mullins,Local Guide,162 ulasan,Layanan hebat kafe ramah yang lucu dengan senyum,5
,,3 tahun lalu,Dominic Potter,Local Guide,169 ulasan,Naris the Barista membuat salah satu kopi terbaik di kota. Dia memiliki campuran sendiri yang terbuat dari biji kopi yang diproduksi secara lokal. Tempat yang bagus untuk bersantai dan menikmati kopi atau teh.,5
,,setahun lalu,Brilian Aulia,Local Guide,136 ulasan,Kacang kopi oriental Jawa dan Makanan Ringan.,4
,,8 bulan lalu,Carlos García,Local Guide,638 ulasan,Tempat yang tenang untuk beristirahat dari kekacauan dan panasnya kota. Kopi yang enak.,4
,,4 tahun lalu,Washo Bugbear,Local Guide,99 ulasan,"Menemukan tempat ini secara tidak sengaja saat kami meninggalkan Taman Sari. Kedai kopi kecil yang indah, minuman dingin juga. Staf yang sangat ramah dan semuanya sangat bersih. Terbaik sejauh ini di Jogja.",5
,,4 tahun lalu,pazzoll,-,1 ulasan,Kopi yang luar biasa dan Aji pemiliknya adalah tuan rumah yang hebat. Tanyakan padanya apa pun yang Anda inginkan tentang kopi Jawa - dia akan menyajikannya untuk Anda dengan bangga.,5
,,3 tahun lalu,Hendrik Damerow,Local Guide,102 ulasan,"Kopi luar biasa dan es teh Thailand. Harga yang sangat wajar mengingat lokasinya. Interior bagus, staf yang ramah!",5
,,4 tahun lalu,John Sones,-,89 ulasan,"Terbaik di area, suasana, kelas, bersih, kopi dan minuman yang luar biasa",5
