PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Warung Makan dan Catering Mbah Ganis,,,,,,,
,https://www.google.com/maps/search/Warung Makan dan Catering Mbah Ganis jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Muhammad Mashur,Local Guide,33 ulasan,"Tempatnya menarik, desain interiornya unik tapi rada sempit yg dibagian dalam. Akan tetapi yg bagian luarnya cukup luas. Enak buat nongkrong, apalagi saat malam hati kalo lanhit pas cerah. Menunya cukup beranekaragam. Sy pribadi suka menu gulainya yg gurih. Untuk menu kelinci goreng yg dikasih kuah kentel mirip tongseng menurut pribadi terlalu didominasi manis jadi sedikit eneg. Harga ya lumayan lah. Untuk tempat parkir juga ckup luas. Loksinya tepat di area wisata telaga putri kaliurang. Yg penasaran bagaimana rasa olahan daging kelinci monggo bisa dicoba",4
,,6 bulan lalu,Helena Angelina,Local Guide,28 ulasan,"Tempat nongkrong dan makan di sekitaran tlogo putri kaliurang.
Tempatnya outdoor dengan payung” supaya ga kehujanan. Tengklengnya enak dan porsi banyak. Cocok dimakan ditengah ujan tipis tipis nan dingin.
Oiya, pastikan perut ga lagi dlm keadaan keroncongan /kelaparan parah kalo kesini, karna disini buat nunggu makanannya cukup lama, bisa +- 1 jam.",4
,,4 bulan lalu,wulan mei mustika dewi,-,5 ulasan,"Aduh kalo rating ada rating 0 pasti aku kasih rating 0. Ya hampir sama kaya pengalaman temen2 yg pada di ulasan ini dimana mayoritas pelayanan yang superrrrrrrrr lamakkkkkk. Sampai mau mati kelaparan. Pesen indomie sama soto nunggu dari jam 8 sampai jam 10. Yg gercep es teh lgsg dateng. Abis itu 1 jam kemudian indomi lalu 1/2 jam kemudian mendoan. Minum dah hampir habis soto tak kunjung dateng. Malahan ada pelanggan lain yg datengnya belakangan dilayani duluan. Inisiatif tanya. ""Bu sotone masih lama nggih""? Jawabannya ""iya lama"" dengan nada ketus dan ekspresi kurang menyenangkan. 1/2 jam kemudian  soto dateng dan esteh sudah habis.

Batinku ini apaapan yaa kenapa pelayanan seperti ini. Seumur hidup baru kali ini jajan nunggunya lamak dan karyawannnya kurang kooperatif.

Tolong jangan kecewakan pelanggan krn sejatinya kesukssesan kuliner adalah dari minat para pelanggan

Ibarat kata makan gak sampai 15 menit nunggunya 2 jam an lebih. Kalo buka puasa apa ngabuburit disini dateng makanan jam 9 malam bisa kena maag langsungan.

#liat di foto, yang beli gak banyak restonya lumayan sepi hanya isi 4 meja. 5 sama saya",1
,,setahun lalu,A F D H O L,Local Guide,518 ulasan,"Menyediakan berbagai macam menu makanan dan minuman. Buka hingga dini hari apabila jumlah pelanggannya masih banyak. Satu-satunya warung yang masih buka hingga larut di ujung Kaliurang. Saat itu saya pesan sate kelinci, mungkin pada saat itu sudah dini hari, tempat bakaran harus dinyalakan kembali dan membutuhkan waktu agak lama alhasil sate nya rasanya masih kurang menurut saya. Tempat yang disediakan cukup nyaman dengan lokasi indoor maupun outdoor. Parkiran luas pada malam hari karena sudah sepi dan bisa parkir di jalan. Dekorasi tempat ini menjadi salah satu yang menjadi penariknya karena cukup estetis.",4
,,7 bulan lalu,Agustina Dhewi S,Local Guide,21 ulasan,Dinginnya kaliurang cocok buat sambil nongki. Tempat duduknya bnyak dan nyaman. Harga menu standar dan buat yang lagi pengen cari udara seger cocok banget sambil mampir disini. Buka jam 9 sampai jam 1 dini hari kata pegawainya,5
,,setahun lalu,- twilight -,Local Guide,278 ulasan,"Yg sedang berkunjung ke Kaliurang Jogja dan kebetulan berada di sekitar area Telaga Putri (duluuu banget sini ini adalah terminal Kaliurang) jangan lupa berkuliner di warung .makan Mbah Ganis.. ada aneka menu di sini..
Istimewanya tempat Mbah Ganis ini: Jika Anda datang makan di hari Jumat di tempat ini, Anda akan dibebaskan dari pembayaran, alias GRATIS (dengan menu yg tersedia) pada EDISI JUMAT BERKAT itu..
Monggo pinarak..",5
,,10 bulan lalu,Noviaisr,Local Guide,46 ulasan,"sate dikasih kuah kuning, telur, sma kubis (lupa ih nama menunya) menu yg sering aku pesen disni hehe rasanya enak kok✨",5
,,setahun lalu,anwar saifulloh,Local Guide,156 ulasan,"Kalau mampir di kaliurang dan ingin sate kelinci, dateng ke sini pilihan yang tepat. Tempatnya oke dan cocok buat mengobrol bareng rombongan karena waktu tunggunya lumayan lama",5
,,2 bulan lalu,jay,Local Guide,208 ulasan,"Kesini 2 kali buat makan sate kelinci. Yang pertama oke lah ya, potongannya lumayan(meskipun kecil tp ga keterlaluan). 1 porsi 20k isi 5 tusuk dan belum sama nasi.  Kedua kalinya kesini pesen lagi soalnya ngajak orang lain buat rekomen. Kaget banget karena satenya jadi kecil banget hiks dan porsinya udh gak bisa ditolerir dikitnya tuh 😭.

Ini minumannya juga entah kenapa berminyak. Nyucinya kayanya gabener sih, agak geli jadinyam Pesen es milo dan es batunya dikit(maybe efek nyeduh yg pake air panas) sampe meja udah gaada es batunya dan ga dingin samsek.

Makanan datengnya lamaaa (>40 menit). Tapi atmospherenya enak kalo kalian mau nyantai gitu.

nb. Foto yg dibawah ini pas pertama kali ke mbah ganis, yang kedua ga difoto bcs udh kesel duluan ahahah. Beda jauh banget ukuran satenya",1
