PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Angkringan Jaman Edan,,,,,,,
,https://www.google.com/maps/search/Angkringan Jaman Edan jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,4 bulan lalu,ISNARTOMO SETIAWAN,Local Guide,261 ulasan,angkringan lokasi strategis enak banget buat nongkrong ngobrol bareng teman. nasi kucing merconnya   hmmm maknyuss ditambah teh jahe nya pas sepet tehnya ditambah pedas jahenya mantaapp,5
,,3 tahun lalu,Retno Woro,Local Guide,455 ulasan,Tempat nya bersih makanan lumyan banyak variasi nya lebih mirip foodcourt  ya... Ada parkiran yg luas toilet n musholla cocok buat santai sama temen2  ada live music nya juga... #letsguide,5
,,sebulan lalu,lukman adim,Local Guide,42 ulasan,"Tempat strategis, nyaman bersih",4
,,2 tahun lalu,Hafidz Prasetya,Local Guide,130 ulasan,Angkringannya terletak di foodcourt komplek jaman edan jadi dinamakan angkringan jaman edan. Tidak ada yang beda dari angkringan ini dengan angkringan yang ada di nusantara. Tempatnya luas sekali karena komolek foodcourt.  Angkringan ini juga menyediakan berbagai pilihan makanan dan minuman yang cukup banyak. Rasa makanan di angkringan ini juga standart. Untuk parkir juga luas didalam jangan di trotoar. Selain angkringan ini juga tersedia banyak pilihan warung lain didalam foodcourt jaman edan.,5
,,4 bulan lalu,Giacinta Risti,Local Guide,356 ulasan,"Banyak menu. Pelayanan baik. Semacam kawasan foodcourt gitu ternyata. Bukan cuma menu angkringan aja. Ada beberapa kios lain. Kursi meja banyak, bisa untuk rombongan",5
,,4 bulan lalu,fahri kharisma,Local Guide,13 ulasan,"Smg - jogja gur ngopi, mergo kngen suasana malioboro...",4
,,3 tahun lalu,Arifan Panjaitan,Local Guide,943 ulasan,"Tempatnya cukup nyaman karena ga ngrmper di pinggir jalan. Harganya standar tempat ngopi situ, pelayanan baik, rasa lumayan",5
,,sebulan lalu,Lilik Likik,Local Guide,76 ulasan,"Enak nikmat murah  , pelayanan ramah, suasana santai... Bikin fresh pikiran",5
,,3 tahun lalu,Wawan Rosiwan,Local Guide,139 ulasan,"Mencari nikmat dikala malam, menu mantab juga merakyat,,, memandang lalu lalang dari tempat duduk pinggiran,,, salam mesra n suka",4
,,setahun lalu,Dede Apriyanto,Local Guide,395 ulasan,Masih josss dan enak buat kungkow kungkow,5
,,4 tahun lalu,Febbe Haksono,Local Guide,34 ulasan,"Enak banget buat nongkrong, di pinggir jalan & parkiran nya gede banget, harganya cukup murah.",4
,,3 tahun lalu,L. Jaya Arum,Local Guide,82 ulasan,"Cobain bbq grill yg beli 6 gratis 1, gratisannya sayur fyi. Rasa dan kualitas sesuai harga, pelayanan standar. Parkir mobilnya 5rb ya standar kawasan malioboro lah...",4
,,4 tahun lalu,Andho Pandhega,Local Guide,152 ulasan,"Angkringan pertama yang gua kunjungi di jogja, tempatny enak banget lah bisa nongkrong sambil ngobrol sama temen disini, menu cukup banyk juga nasi kucing dan bermacam macam lauk, tempat luas dan harga terjangkau, mantep",4
,,setahun lalu,Sre beh,Local Guide,56 ulasan,"Turun dari Bus lsg nongkrong disini mantap,,smua Bus parkir blakang angkringan ini klo mo ke Jln malioboro",5
,,4 tahun lalu,Nisa Achmad,Local Guide,67 ulasan,"Parkirannya luas bgt, makanannya murmer parahhh. Enk gila",4
,,2 tahun lalu,Nanong Nury,Local Guide,380 ulasan,Foodcourt letak strategis parkir luas. Dekat sta tugu dan Malioboro..,5
,,2 tahun lalu,novi rima,-,36 ulasan,Di jalan mangkubumi. Kaya one stop angkringan gitu sih. Beberapa jenis dan macam makanan. Tapi sejak pandemi banyak yg tutup.,5
,,3 tahun lalu,Rahasti Rengganingsih,-,1 ulasan,"24 jam, pilihan macam macam, wedhang jahenya ok, kuliner kekinian juga ada",5
,,3 tahun lalu,dita gayatri,Local Guide,2 ulasan,Tempat nyaman buat nongkrong dan sotonya cuma 5000 aja.,5
,,5 tahun lalu,Ronald Anthony,Local Guide,199 ulasan,Tempatnya oke untuk bersantai dan menikmati suasana malam kota jogja..,4
,,4 tahun lalu,Arif Rahman Nurdianto,Local Guide,680 ulasan,"Banyak pilihan,asik buat nongkrong,tempat luas,makanan bervariasi mantappppp",5
,,4 tahun lalu,POTER,Local Guide,28 ulasan,Joss hanya kurang free wifi bakalan tambah rame dan favorit,5
,,setahun lalu,maghfira diyaana,Local Guide,35 ulasan,"Yaampun live music nya super kenceng suaranya, gangguuu banget. Mau makan pulang2 sakit telinga. Suaranya bagus kok cuma kalo kekencengan tu sakitt bangett telinganya. Mungkin kedepannya bisa jangan sekenceng itu.",1
,,sebulan lalu,Didik Putih,Local Guide,33 ulasan,Aman parkir luas,5
,,3 tahun lalu,Maria Anes Rutgrahelya,Local Guide,60 ulasan,"Pilihan menu satenya lebih variatif, untuk parkiran mobil lebih luas di bagian belakang. Toilet bersih.
Menu variatif gak cuma dari Jaman edannya d juga di sekitarnya kayak : Sate Klathak, seafood, Mbah Mendhes (khas Bantul), sate taichan. Pokoknya selalu bikin betah lama - lama disini.
Soal harga mahal murah mungkin tergantung dan kembali ke pribadi masing - masing, tapi lebih murah daripada beberapa angkringan yang umumnya di datangi oleh wisatawan.",5
