PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Gudeg Wijilan Bu Lies ꦒꦣꦒꦮꦗꦭꦤꦧꦭꦪꦱ,,,,,,,
,https://www.google.com/maps/search/Gudeg Wijilan Bu Lies ꦒꦣꦒꦮꦗꦭꦤꦧꦭꦪꦱ jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Karunia Karuniawww,Local Guide,116 ulasan,"Tempatnya sederhana tapi nyaman dan cukup bersih. Pelayanan ramah dan cepat (makan disana pas sepi).

Gudegnya enak, nggak terlalu manis seperti gudeg yang lain. Krecek dan lauk lainnya juga enak, nggak banyak kulit gori di gudegnya jadi makannya enak. 👍

Pelayanan ramah dan cepat, tanya-tanya gudeg kaleng juga dijelaskan dengan baik. Gudeg kalengnya fresh, pembuatan di minggu itu meski nggak lengkap semua varian ada.

Harga tidak mahal. Bisa bayar pakai kartu.
Cuma parkirnya aja yang susah karena sederet sentra gudeg semua. Tapi ada pak parkir jadi lebih mudah.",5
,,5 bulan lalu,DEDIROCK,Local Guide,139 ulasan,"Porsi nasi cukup, tak terlalu banyak/sedikit , cocok buat saya yg asam lambung lg naik.",5
,,7 bulan lalu,Adira Rahmawan,Local Guide,170 ulasan,"Gudeg kering di area Wijilan. Rasa enak dan paling kerasa beda itu krecek nya. Enak banget sih.

Untuk harga relatif murah, rasa gideg original Jogja.",5
,,3 minggu lalu,Susana Faida,Local Guide,41 ulasan,"Ini adalah gudeg kering .jadi karena di antar oleh pak bentor (becak motor ) kesini akhir nya makan juga .walaupun kurang suka.
Saya lebih suka gudeg basah .selera aja sih....tapi tetap coba 1 porsi .makan ber 2 .es tape nya enak .",3
,,2 minggu lalu,AdjiK,Local Guide,34 ulasan,"Makanan nya enak, cuma tempatnya nya aga kotor, rotasi cleaning tempat nya ga garcep.",4
,,sebulan lalu,Tito Arianto,Local Guide,122 ulasan,"Tempatnya nyaman sekali, rasa gudegnya jelas enak (tidak terlalu manis bagi saya). Harganya juga sesuai.",5
,,10 bulan lalu,Fatmha,Local Guide,67 ulasan,"Kalau menurut saya yang lidah surabaya, rasa gudegnya manis,, tapi rasa masakannya enak,,",4
,,5 bulan lalu,Yand Riko,-,49 ulasan,"Rasa masih seperti yg dulu, mantabs",5
,,10 bulan lalu,Oki Rosmansyah (Okky),Local Guide,92 ulasan,"Jujur saya ga suka gudeg, kalopun ada dirumah ga pernah saya makan.. Tp pas liat youtube yg menceritakan gudeg dijalan dijalan, pas ditonton itu jadi kepengen makan juga.. Akhirnya pas liburan bareng keluarga saya coba ke wijilan, trus mampir ke warung gudeg ini, sumpah saya makan sampe nambah.. Pertama saya pesan gudeg ati ampela, rasanya enak bgt, krecek nya mantap, apalagi disajikan hangat nambah lahap saya makan, trus nambah pake gudeg telur..pokoknya enak beud, anak saya aja suka..",5
,,4 bulan lalu,Thomas Mario,Local Guide,107 ulasan,"Baru pertama kali coba, Gudeg nya ga terlalu manis, surprisingly enak... Ayam goreng nya juga enak nih... Boleh mampir lagiiii...",5
,,setahun lalu,Risa Agustina,Local Guide,125 ulasan,"Gudeg nya enak, utk selera yg suka agak manis dan sedikit kering bs coba disini. Gudeg kalengna jg enak dan banyak varian nya. Bs dibawa perjalanan jauh dg aman",4
,,2 bulan lalu,Ryshaka Airlangga,-,4 ulasan,"Karyawan nya 👎
Kita Dateng mau makan bayar Lo bukan gratis, jadi tolong deh 3S nya

Jadi makanan seenak apa pun kl suasana sudah gk enak yaudh malas...",3
