PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Mato Kopi 3,,,,,,,
,https://www.google.com/maps/search/Mato Kopi 3 jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Astri Novi,Local Guide,134 ulasan,"Warung kopi yang cocok dengan kantong mahasiswa. Tempat luas, parkiran luas, harga terjangkau. Buka 24 jam. Ada mushollanya. Ada pendopo buat kumpul seangkatan. Tempat nyaman untuk menikmati suasana sore hari.",5
,,setahun lalu,Pebri Antara,Local Guide,77 ulasan,Caffe yang cocok untuk nongkrong bareng temen-temen. Banyak tempat duduk tersedia beberapa orang. Ada yg tempat duduk biasa. Tempat duduk di taman dan lesehan. Di setiap tenpat hampir ada stop kontak. Tetapi ada juga yang tidak ada. Untuk harga termasuk ke dalam harga mahasiswa. Dari segi keberhilan cukup memuaskan. Namun mungkin karena kebanyakan pesanan jadi salah mengantarkan pesanan saya yg seharusnya teh tawar tetapi malah dikasih teh manis. Tetapi saya tidak protes karena tidak apa-apa. Untuk parkiran sangat luas di depan.,4
,,setahun lalu,Intan Puspa Rini Siswoyo,Local Guide,64 ulasan,"Bangunannya didesain pendopo-pendopo gitu. Dengan di depannya dihiasi tanaman kamboja. Meja kursi kayu. Mejanya dari lesung penumbuk padi zaman dulu. Antik ya. Ada juga lesehannya. View pinggir sawah. Angin semilir. Enak buat sekadar nyantai nyore. Dan yang antik lagi tiang lampu penerangannya dibuat dari kreasi bajak sawah tradisional.
Harga menu pun murah meriah.
Masuk bisa langsung pesan, bayar, lalu nanti pesanan akan diantar.
Wifi kenceng, cocok buat mahasiswa yang lagi ngerjain tugas atau skripsi atau tesis.
Parkir di depan, luas.",4
,,7 bulan lalu,Bagus Surya Ibrahim,Local Guide,25 ulasan,"Salah satu warung kopi kekinian yang bertema kearifan lokal. Letaknya cukup terpencil, tetapi parkirannya luas. Cocok untuk anak muda yang mau mengerjakan tugas atau sekedar nongki bareng. Colokan ada di setiap meja, tapi engga begitu banyak, jadi disarankan untuk membawa terminal jika banyak yang akan dicolok.",5
,,6 bulan lalu,Naufal Bagaspati,Local Guide,196 ulasan,"Tempat yang bisa dijadikan pilihan untuk diskusi bersama kolega Anda. Suasana yang berada di dalam perkampungan menajdikan tempat ini tidak bising dan ramai oleh lalu lalang kendaraan yang lewat. Tempat parkir cukup luas dan dapat menampung baik kendaraan roda dua ataupun kendaraan roda empat. Tempat yang disediakan juga cukup luas, terdapat ruangan indoor dan outdoor. Makanan dan minuman yang ditawarkan juga cukup beragam dan cukup lezat. Harga yang ditawarkan juga cukup terjangkau. Namun bagi anda yang melakukan perjalanan dari pusat kota, akan memakan waktu yang cukup lama karena lokasi berada jauh dari pusat kota dan memakan waktu perjalanan sekitar 40 menit apabila lalulintas lancar dan normal.",5
,,11 bulan lalu,Fauzi Cahyo S,Local Guide,33 ulasan,"Tempat sangat luas , menu sangat terjangkau. Menu andalan yang sering saya beli nasi tempe ( sambelnya juara) 6000rb aja dan kopi kopasus 6000 juga. Harga sangat merakyat rasa juga berkualitas",5
