PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Arka Coffee and Space,,,,,,,
,https://www.google.com/maps/search/Arka Coffee and Space jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,8 bulan lalu,Johan Ferdian JR,Local Guide,220 ulasan,"Salah satu kafe yang lagi 'happening' di area Tamansari, Jogja. Kafe yang menempati bangunan lawas ini memiliki cukup banyak bangku dengan colokan, panggung pentas, dan etalase buku. Buku-buku yang dijual pun dari berbagai macam penerbit termasuk buku-buku yang 'self published'. Untuk range makanan dan minuman variatif. Red velvet yang saya beli ada di harga 26rb dengan french fries di 17rb. Untuk rasa so-so. Penggunaan whipped cream pada red velvet bikin takut pesen menu ini lagi karena kadar gula yang mesti tinggi. Sayang banget pake kemasan sekali pakai, maka wajar tempat sampah di area kafe ini selalu penuh.

Ps.: wifinya lelet. Kalo mau cari tempat kerja wifi kenceng engga disarankan ke sini.",4
,,setahun lalu,Rani Gusbet,Local Guide,204 ulasan,"Sudah 2x kesini dan selalu memuaskan, mulai dari menu dan pelayanannya. Kopi paginya 20k aja dapat Americano + 1slice sandwich. Finger licking good sandwichnya. Kalau mau outdoor bisa banget tempatnya ada yang adem di bawah pohon dan di teras. Kalau mau indoor bisa juga, buat belajar kelompok ataupun baca ga berisik.

Lebih respectnya lagi, aku di toilet nemuin fasilitas pembalut yang pasti bakal berguna banget sama temen2 cewek yang datang bulan hari pertama. Itu sangat membantu sekali. Overall, ini tempat baguss👍👍",5
,,setahun lalu,fabilla rahmadhani,-,2 ulasan,"tempatnya nyaman bangetttttttt, makanannya juga enak enakkk yummmyy parah sih buat aku yang suka makan, bakal sering sering kesinii sihhhhhh",5
,,10 bulan lalu,Rima D,-,8 ulasan,"Tempatnya strategis dekat dengan taman sari, pilihan tempat banyak, ada buku bacaan juga. Namun kamar mandinya kotor, lebih baik dijaga lagi. Untuk pengendara motor tidak usah khawatir, terdapat tempat parkir yang cukup memadai.",5
,,setahun lalu,nisya ariesta,Local Guide,105 ulasan,"Red velvetnya enak, krasa creamy-nya, menu spicy wings nya juga enak.. Tempat nyaman, adem, banyak pepohonan di sekitarnya. Nyaman buat baca² buku, nongkrong atau nugas",5
,,2 bulan lalu,Tri Wahyu,Local Guide,218 ulasan,"Mampir rehat di sini setelah mengunjungi Taman Sari. Suasananya asri dan lokasi strategis.

Minumannya just so so seperti cafe lainnya. Tapi makanannya juara, estetik, dan niat. Rasanya pun enak.

Konsepnya open space dan ada buku2 juga kalau mau baca.. cocok banget deh",5
