PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Warung Simbok,,,,,,,
,https://www.google.com/maps/search/Warung Simbok jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Naily Ananda,Local Guide,55 ulasan,"recommended banget buat makan sekeluarga. suasananya homey karena pakai desain joglo dan lampunya kuning remang. tempatnya luas. pegawainya ramah walaupun tadi penyajiannya agak lama (wajar karna rame dan menjelang buka puasa). buatku makanan yang kupesen enak semua. sop ayamnya seger dan banyak, ayam penyetnya sambelnya enak walaupun pas aku pesen tadi kayaknya ga dipenyet😅, mendoannya renyah, dan pisang gorengnya seporsi dapet banyak+gede2😭❤ ganyangka bakal dapet sebanyak ini. harganya standard rumah makan keluarga dan pas sama apa yang disajikan. parkirannya luas banget, ada musolanya tapi kulihat gaada mukena dan sarung. bisa bayar pakai e-wallet.",5
,,8 bulan lalu,Awang Bagas,Local Guide,126 ulasan,"Perjalanan menuju Gunung Kidul atau balik menuju Jogja sepertinya kurang lengkap tanpa mampir disini. Tempat nyaman, luas, parkiran tersedia, akses mudah karena dipinggir jalan jadi kurang apalagi? Makanannya juga enak, terlebih bagi oramg jawa yg mencintai masakan tradisional. Ingkung nya enak sekali, daging ayammya empuk jadi diiris dengan sendok pun mudah terpotong. Rasanya enak, gurih dan tidak terlalu manis. Sambel wadernya pedes nampol, bener-bener membuka mata yg mengantuk. Semua hidangan dihidangkan panas, jadi bener-bener nikmat. Akan kesini lagi nanti, memang harganya sedikit mahal bagi kantong-kantong mahasiswa",5
,,8 bulan lalu,naufal faiz,Local Guide,145 ulasan,"Mampir kesini untuk makan siang sebelum ke pantai pok tunggal. Suasananya khas pedesaan dengan makanan tradisional. Beli paket untuk empat orang, nasi liwet, ayam ingkung khas jogja, sayur lodeh. Harganya cukup terjangkau dengan porsi yang besar seperti ini. Rasanya juga enak bikin kangen masakan ibu di rumah, siapkan dulu perut yang lapar biar bisa dimakan semua ya, hehehe",5
,,5 bulan lalu,MBS Channel,Local Guide,97 ulasan,"Namanya memang warung simbok, tapi menunya lumayan komplit, ada gudeg Manggar, ayam goreng. Jagonya Ingkung dan Ayam Goreng.

Kondisi bersih, parkir cukup luas. Muat 15 mobil kecil.
Letaknya strategis di jl raya Yogyakarta -Wonosari.
Pengalaman prjbad : cukup mewah dan recommended....",5
,,11 bulan lalu,Awesti Ari,Local Guide,49 ulasan,"Namanya sudah kenal lama tapi baru berkunjung sekali ke Warung Simbok. Kami pesan ingkung, ca kangkung, mendian dan sayur lombok ijo, dengan nasi merah dan putih.
Ingkungnya lumayan enak. Sayur lombok ijo nya dibawah ekspektasi. Rasanya kurang sedap, ca kangkungnya lumayan. Mendoannya enak. Nasi merahnya agak kaku jadi mengganggu rasa",4
,,2 minggu lalu,Ayu,Local Guide,50 ulasan,"Kebetulan Minggu kemarin pas mampir kesini. Tempatnya asri & adem. Makanannya enak2, terutama Ayam Ingkung, Wadher Crispy, Tumis Kangkung, Sambal Bawang & Sambal Ijo, tidak lupa Es Kelapa Mudanya juga enak sekali diminum ditengah hawa siang yang panas. Overall, restoran keluarga yang cukup direkomendasikan di dalam itinerary trip ke Gunung Kidul.",5
,,2 minggu lalu,Agung Purwoko,Local Guide,21 ulasan,"Rumah makan dg suasana yg asri khas pedesaan dg desain rumah joglo/pendopo.
Menu makanan dan minuman sangat enak sekali.
Pelayan sangat ramah dan gercep, dr parkir sampai waiters nya ramah dan santun.,
Trimakasih,, sudah memberi pelayanan yg baik kpd kami,. Semoga tambah berkembang dan ada cabang di berbagai daerah.",5
,,11 bulan lalu,Kiki Micro,-,48 ulasan,Ayam bumbu putihnya mantap.. sambalnya juga enak .. rekomendasi unt teman2 nanti yg mau tour ke Yogja... Terima kasih juga unt Nagan Tour yg ajak kami ke sini.,5
,,setahun lalu,Han Han,Local Guide,159 ulasan,Nyaman asri. Ramah pelayanan. menu makan dan minumnya enak segar harga ber sahabat lo. Bersih toiletnya dan musholla bagus yg posisinya di bagian belakang. Parkir luas. Cocok juga buat spot yg foto.,5
,,6 bulan lalu,Travel More,Local Guide,187 ulasan,"Serba biasa, masuk mau duduk belakang blgnya udh dibook pdhl sampe kita plg ga ada yg ngisi.
Makanan memang enak, cuma mendoannya udh lemes mgkn udh goreng lama, terus banyak bgt lalatnya terbang2 kl ga minta lilin ga dikasih.
Sampe luar tukang parkirnya malak 3000 pdhl dikota aja bayar msh 2000...",2
,,3 bulan lalu,Bagus Suseno,Local Guide,16 ulasan,"Mampir ke Warung Simbok dalam perjalanan pulang ke Jogja. Suasana tempatnya nyaman, bersih, porsi makanannya cukup, dan terbilang relatif murah. Banyak spot2 menarik untuk nongkrong atau foto juga. Tempat parkir luas. Lokasi rumah makannya strategis,di pinggir jalan Jogja - Pacitan. Pasti bakalan mampir ke sini lagi klo lewat. Recommended deh pokoknya... 👍🏼",5
,,7 bulan lalu,Winda Rahayu,Local Guide,91 ulasan,"Kemarin habis dari pantai dr ini langsung makan ke sini.
Suasana klasik, bersih, nyaman, buat sama keluarga oke bangeettt.
Masakannya enak, harga terjangkau juga.",5
,,2 bulan lalu,dedy setiyo nugroho Nugroho,Local Guide,141 ulasan,"Warung makan legend banget nih di Gunung Kidul.. Tempatnya luas model joglo jawa abis.. Masakan enak2 banyak macemnya..
Banyak menu andalan warung simbok nih..
Wajib mampir kesini kalo ke gunung kidul...
Meja luas parkir juga luas..
Pelayanan bagus...",5
,,seminggu lalu,nimpratiwiaz pratiwiaz,-,21 ulasan,"°Enak bgt. Sebagai orang Jawa yg kalo mobile sekitaran Jateng-jatim nemunya soto/pecel Lamongan, ini menjadi pilihan yg diidam idamkan
°Utk aku yg orang Jatim terancamnya sedikit kurang pedas+asin, tapi mungkin itu udah ciri khas rasa Jogja yaaa yg sedikit manis.
Makanan yg dipesan:
- terancam
- sop ayam kampung
- sambel Lombok ijo/iwak kali atau wader(lupa)
- ingkung
° poin lainnya, tempat parkir luas, tmp makan luas&byk pilihan area tmp duduk, di dalam sejuk",5
,,7 bulan lalu,Putri Pandawa,Local Guide,130 ulasan,"Makanan gn kidul sesuai selera agak pedas, ayam gr kampung ukuran besar, wedang dan tempe mendoan nikmat sekali. Walau tanpa AC",5
,,7 bulan lalu,Frido Garage,-,123 ulasan,"baik pelayanannya, menunya kenapa ada yg kosong, untuk tempat duduk tolong di perbaiki, kemarin sandarannya somplak dan mejanya tdk rata membahayakan kalau ada air panas tersenggol mejanya goyang, kolam dan perangkatnya tolong di rawat lagi agar tdk membahayakan jg bs menambah asri",4
,,setahun lalu,tsabitank_,Local Guide,106 ulasan,"Ke sini gasengaja krn laper habis dr pantai. Tempatnya luaass banget. Ada masjid besar juga. Makanannya enakkkk astaga dan harga murahh, lumayan murah utk bbrp menu. Ayam cabe ijo nasi merah besttt 👍🏻👍🏻👍🏻 yg sayuran itu juga enak fresh banget dan bikin mulut enak kaya apasih enak lah pokoknya pdhl gasuka sayur 🤣 jangan lupa pesen teh poci!",5
,,6 bulan lalu,Jo A,Local Guide,198 ulasan,"BEST! Tempatnya bersih, pinggir jalan, harganya murah banget, porsinyaaa gilak banyak banget.",5
,,2 hari lalu,Juliastri Sn,Local Guide,115 ulasan,"Tempat yang nyaman untuk pertemuan dengan keluarga, saudara atau  teman dengan menu khas Jawa yang beragam dengan harga yang cukup terjangkau",5
,,4 minggu lalu,iyent septy,Local Guide,49 ulasan,"Tempat nya bersih,parkir nya luas,kmrn pesen makanan yg paket untuk ber6 dan porsi nya nasi banyak so yg mau nambah jg masih bisa,makanan nya enak semua(sukak bgt sm trancam nya😁),recomended kuliner klo lg wisata di daerah yogya sekitarnya.",4
,,4 bulan lalu,Sinar Wahyuni,Local Guide,107 ulasan,"Tempatnya luas, sejuk, mengangkat tema jawa tradisional, makanan yang disajikan juga sangat enak, pelayanan ramah. Mantap pokoknya",5
,,setahun lalu,Nur Najama,Local Guide,122 ulasan,"Tempat bersih, parkir luas dan tempatnya dipinggir jalan raya. Palang besar jadi terlihat dengan jelas kalau dari jauh. Untuk pelayan ramah sekali, tempatnya sejuk banyak taneman hijau. Harga murah.",5
,,setahun lalu,hani yudha,Local Guide,252 ulasan,"Terdiri dari tempat duduk lesehan dan tempat duduk dengan meja-kursi. Di bagian depan, pengunjung akan bisa melihat ke arah jalan raya.

Bagi yang ingin membawa rombongan atau mengadakan acara, rumah makan ini bisa menerima rombongan dengan jumlah yang dibatasi sekitar 30-50 orang untuk membuat pengunjung lebih nyaman. Warung Simbok memiliki fasilitas toilet dan musala juga halaman parkir yang luas. Lokasinya yang berada di pinggir jalan membuat rumah makan ini mudah diakses.",4
