PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Roti O Yogyakarta International Airport,,,,,,,
,https://www.google.com/maps/search/Roti O Yogyakarta International Airport jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,seminggu lalu,tj pramono,Local Guide,207 ulasan,"lokasi pas depan gate 2 a.

kopi dan pastry bisa diterima.

suasana ok lah.

pelayanannya. masyaallah.

mungkin si mba yg serve kami tgl 21 mei 2023 jam 11an, sedang datang bulan.

sial saya datang pas si mba sedang asyik main hp. setelah sesaat saya dibiarkan, jadi saya sapa dengan kata, ""selamat siang"". eh si mba nya melotot.

kalimat2 berikutnya dari si mba selalu pakai high tone. gak jogja banget.

kita tidak ditanya pesanan atas nama siapa, jadi si mba yg merangkap barista dan kasir, memanggil kami dengan nama produk kami pesan.

hahaha.... saya dipanggil ""Americano Panaaaas...""

...

minta tolong clear up meja yg akan kami pilih juga dijawab dengan gaya militer tegur prajurit yang mbolos apel...

...

semoga mba ini panjang umur, diberkati penghiburan, agar selalu bahagia...

semoga bisnis ini menguntungkan dan penuh berkah.",3
,,3 bulan lalu,Menaka Ayu,Local Guide,61 ulasan,Ada area non smoking & smoking room. Tempatnya nyaman bisa utk menunggu flight yg delay sebelum check in.,5
,,2 minggu lalu,Virel Sefana,-,10 ulasan,"Kita dateng pagi jam 6:30 (memang agak kepagian) staff masih prepare2 didalem, tpi meja kursi sudah rapi.
Kita nanya "" Mba rotinya sudah ready kah? Atau masih nnti agak siangan? ""
Dijawab judes, klo roti aja ada
Trus kits beli 2 roti o, tpi ga lnsung makan. Pas mau makan baru sadar klo roti aga keras & dingin. Itu roti kemaren :') dijual lgi, ga di panasin.
Mksudnya klo semi tamu bilang aja ""ga ready"" , kita jga mau makan yg anget & yg enak, bukan rotio sisa closing kemaren yg ga dipanasin
Good service ga dpet, good food pun ga dapet.
Trus klean jualan apa ??",1
,,5 bulan lalu,Bayu Arfianto,-,2 ulasan,"Tgl 1 Januari 2023 jam 14.30 Sudah antri tertib, di counter ada 2 org mbak berhijab sm mas lg beres beres. Pas ada rombongan baru dtg ke area kasir langsung di handle, hanya blg bapak antrinya disini, kondisi saat itu udh panjang sementara saat saya dtg masih kosong. Akhirnya saya lbh memilih beli tempat lain. Mohon diperbaiki komunikasi dgn customer.",1
,,6 bulan lalu,Riki Andi Saputro,Local Guide,416 ulasan,"Saya tidak tahu apakah ada outlet Roti O lain di Bandara YIA, tetapi outlet yang saya kunjungi lokasinya persis di sebelah Stasiun KA Bandara. Untuk rasa makanan dan minuman standar outlet Roti O pada umumnya yang jamak dijumpai di bandara lainnya.",5
,,3 bulan lalu,Lia,Local Guide,40 ulasan,"Tolong pelayanan diperbaiki. Sudah banyak yang review bintang satu tapi kok terkesan tidak ada perbaikan.

Ngerasain sendiri beli tapi dijudesin kasirnya. Baru datang udah dijudesin, boro boro disapa. Disuruh pakai uang pas kalau bayar, sedangkan kami nggak ada uang pas. Nggak ditawarin pakai kartu atau apa malah ketus  banget katanya nggak ada kembalian terus bilang nggak usah beli nggak papa. Apa nggak ditraining dulu cara komunikasi dengan pelanggan? Sok sokan banget",1
,,3 bulan lalu,zanxlyfe,Local Guide,10 ulasan,Karyawati terlihat tidak ramah dengan memasang mimik wajah tidak bersahabat,1
,,10 bulan lalu,Rianti Sianturi,Local Guide,181 ulasan,"Menunggu disini karena belum bisa cek in..
Untuk harga coffenya standar untuk harga dan rasa.
Plusnya adalah bisa duduk dengan nyaman disini tanpa khawatir ditanya2.
Pelayanannya cepat ...",4
,,6 bulan lalu,Arinda Uye,Local Guide,84 ulasan,Nyaman cuma banyak lalat di meja roti o YIA...,5
,,setahun lalu,alfin 01,Local Guide,16 ulasan,"Selalu beli kalo ke bandar. ROTI O, roti yg ga pernah ngebosenin. Gurih manis, enak lah bagiku. Tempat duduk utk makan ketika nunggu pesawat juga byk...jadi bisa duduk² sambil makan roti O",5
,,5 bulan lalu,niken palupi,Local Guide,160 ulasan,"Tetep pelayan ramah, qualitas terbaik",5
,,2 tahun lalu,Indi R,Local Guide,190 ulasan,"Salah satu tmpt cemil cemal di Bandara. Roti enak wangi enak.
Pilihan minumannya ada kopi, coklat dll. Harga standard sih jika di Bandara.
Kemarin kesini pas pandemi, beli nominal brp dpt masker n face shield.

Nyobain coklat juga enak, bukan coklat sachetan.",5
,,2 bulan lalu,Evi Nurul Hidayati,-,5 ulasan,KARYAWANNYA sumpah gk sopan bgt mukanya kyk orang kebelet boker. Pelayanan terburuk. 👎🏽👎🏽👎🏽👎🏽👎🏽 …,1
,,7 bulan lalu,Sepa Ayres,-,3 ulasan,Karyawati yg roti'o depan stasiun bandara tolong diajarkan lagi dalam melayani costumer. Bukan mau berlaga seperti raja. Tapi tolong klo kerja dibidang pelayanan tu etika dipake.,1
,,6 bulan lalu,Marini Widya Ningsih,-,1 ulasan,"pelayanannya tu sumpah ramah bangett pokoknya tempat tu bersih rapi nyaman banget dehh,,ditambah kaka kakanya cantik cantik murah senyum jugaaa..",5
,,6 bulan lalu,Nadia Rizki,-,1 ulasan,Pelayanan nya sangat ramah .. Tempat nya bersih dan nyaman .. Jadi pengen balik lagi kesana deh .. Semoga aja lain waktu bisa ada kesempatan buat kesana lagi,5
,,3 bulan lalu,perdana tri,Local Guide,13 ulasan,Pegawi nya kurang ramah. Padahal kita belaja loh disini.,1
,,11 bulan lalu,alif muhammad,-,3 ulasan,"Saran Mohonn ditambahhkan no telpon disetiap outlet roti o, karena kami kesusahan untuk hubungi pihak Roti O setempat kalau ada barang kami yang kelupaan saat balik, apalagi di bandaraa",2
,,setahun lalu,FX Suprapto,Local Guide,539 ulasan,"Tempat favorit untuk menunggu pesawat sambil minum kopi. Sayangnya smoking area kurang diperhatikan, petugas lambat membersihkan bekas makan dan minum. Saya 1 jam duduk dan tidak ada satupun petugas yang masuk, semuanya terhambur.
Harga makanan dan snack sangat ekonomis, beda jauh dengan airport lain yang  cenderung mencekik kantong.",3
,,9 bulan lalu,Noviana Evidewanti,-,5 ulasan,Minta tolong utk bersihkan meja dijawab dijawab sebentar tapi tidak juga dibersihkan.nunggu customer lain panggil nama .saya tidak.pesan kopi halzelnut.dan 2 butter croissont utk rasa kurang .servis kurang .,4
,,9 bulan lalu,Olexa 08,-,4 ulasan,Apasi pelayanan nya saya nunggu rotinya dimasak tapi malah di usir pdhl saya mau nunggu  hadeh mending ganti aja deh yg tukang cleaning service roti o nya,1
,,setahun lalu,Yumei - TRANCEforMindSet,Local Guide,712 ulasan,"Bila anda tiba diterminal keberangkatan dan setelah selesai proses validasi dokumen prokes dan check in, masih menunggu lama untuk boarding dan mencari smoking room, nah disinilah tempatnya...tempatnya cukup luas dan bisa sekalian charging, namun jangan lupa beli kopi atau roti dicafe dulu yaa... tempat nya cukup lumayan buat nunggu sambil smoking...",3
,,2 tahun lalu,Mata Elang,Local Guide,536 ulasan,Lokasinya enak untuk menunggu sebelum terbang dan penjemputan,4
,,2 bulan lalu,oen candra,Local Guide,14 ulasan,Ganti aja staffnya..,1
,,setahun lalu,Pre Sella,Local Guide,160 ulasan,Cemilan favorit sambil menunggu kedatangan pesawat..,5
