PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Kopi Dinari,,,,,,,
,https://www.google.com/maps/search/Kopi Dinari jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,onto seno,Local Guide,504 ulasan,"Bangunannya bergaya kolonial jadul, jendela tinggi sirkulasi udara lancar, jalan depannya tdk terlalu ramai, jd nyaman buat nongkrong, ada outdoornya jg. Pilihan menunya familiar dgn rasa cukup enak, dan harga terjangkau. Jgn lupa nyobain es cendolnya.",4
,,9 bulan lalu,Sigit Suharto,Local Guide,109 ulasan,"Tempat nongkrong sambil makan dan ngopi. Tempatnya nyaman dan enak. Di sebelah kanan Kopi Dinari masih area persawahan. Menu favorit saya tentu saja yang paling murah, soto campur 😁😁😁. Walaupun harganya murah, namun rasanya tidak mengecewakan. …",5
,,10 bulan lalu,Tunjung kusuma wijaya,Local Guide,22 ulasan,"tempatnya dibelakang kawasan prambanan, suasananya adem, makanan lumayan enak, harga masih terjangkaulah, pelayanannya ramah banget..
posisi duduk kebetulan deket sama dapur, tapi buat saya malah menambah suasana menjadi lebih syahdu wkwk",5
,,4 bulan lalu,I Hartina,Local Guide,32 ulasan,"Kalau ingat tempat makan kopi dinari yang langsung ke ingat adalah tempe nya yang enak

Sampe pesan berapa porsi dan bungkus juga

Tempatnya nyaman

Ada tempat outdoornya juga jadi bisa makan sambil menikmati pemandangan sawah yang keberulan saat itu lagi hijau hijaunya

Pokoknya kalau ke sekitar candi prambanan kudu mampir sini sih menurut ku

Btw beberapa menu yang kami pesan rata rata enak dan juga terjangkau

Kalau untuk kopi kami tidak pesan jadi tidak bisa kadih rate 🤧",5
,,5 bulan lalu,Bayu R Azam,Local Guide,12 ulasan,"Tempatnya enak banget,apalagi di luar sambil ngopi2 gitu,pesan iga bakar madu sop,iganya lembut dan sopnya pakai rempah2,mirip sop minang/padang dan anak2 suka banget sopnya,recommended buat yg nyari tempat nyaman dan makan iga bakar madu sop yg enak.",5
,,3 minggu lalu,Basuki Suryanto,Local Guide,434 ulasan,"Semoga bertahan .....
Semangatttt....
06052023. Kunjungan ke2,dg bocil2 ,pesen sogem ,bolognes spageti,iga
2 tahun lalu,berkunjung saat sepi2 nya waktu karena musim covid,Dinari Coffe bertahan dan melewatinya dg selamat. Caffee ini sangat cocok untuk menunggu SUNSET dengan latar sawah,cocok sebagai ampiran para pengantar or penjemput pondok pesantren. Lokasi dijalan samping candi -jalur Panggung Sendratari Ramayana ke arah jalan alternatif magelang,jalan yg memisahkan jawa tengah dan Yogya.Masakan disini yg khas adalah IGA . Parkir,utk motor bukan hanya didepan /pinggir jalan tapi bisa disamping utara Bangunan,cukup lah untuk 3-4mobil. Konsep klasik bangunan nampak disini apalagi saat masuk, nuansa bangunan belanda dg atap tinggi terasa sangat. Ruangan dipenuhi dg aneka lukisan dan patung klasik. By the way this place di pulerejo rekomended sebagai ampiran atau bahkan tempat nongkrong ngopi ya guys. Utk work space,belum coba seh
Saran:perlu rehat 10menit music nya saat azan or saat sunset,biar lebih syahdu aza timingnya",5
,,2 tahun lalu,Tritho Santo,Local Guide,426 ulasan,"Tempatnya enak dan asik untuk menikamti senja. Tepat dibelakang candi prambanan. Bersih dannluas, tapi parkir area kurang proper.
Menunya sangat variatif dari akakann hingga minuman. Harganya murah namun untuk rasa masih biasa saja foto detail hraga dan tempat tersedia ya ..sudah saya sertakan
.tersedia tempat outdoor dan indoor.. musholla dan kamar amndi sangat nyaman dan bersih.",5
,,sebulan lalu,anggita Candra,-,7 ulasan,"Makanan enak, tempat nyaman, sepi ga berisik, suasana seperti rumah nenek, penyajian juga cepat, tp mungkin itu karena sepi banget ya
Sayang banget kesana pas ujan, jadi ga bisa nikmatin nongkrong yg diluar",4
,,2 tahun lalu,Retno Woro,Local Guide,455 ulasan,Nyobain dsini grgr sepedaan kliling Prambanan ... Rasa nya lmyan lah toliet nya bersih pelayanan ramah...sayang view ke candi ke ttp rumah depan nya 😂 #letsguide …,5
,,2 tahun lalu,Dewi Andarwati,Local Guide,157 ulasan,"Nongkrong sembari ngintip kemegahan Candi Prambanan😍

Suasana syahdu,tempat nya keren,instagramable,makanan enak,harga terjangkau.
Tersedia area indoor dan outdoor.
Area indoor yang luas dengan tatanan kursi-kursi. Area outdoor dengan pemandangan sawah dan Candi Prambanan.

🎯IG: @kopidinari
🏠Kopi Dinari
Jl.Pulerejo No.1,Rt.01 Rw.01,Pulerejo,Bokoharjo,Prambanan,Sleman,Yogyakarta",5
,,2 tahun lalu,Sutan Channel,Local Guide,372 ulasan,"Suasana yang indah, dengan pemandangan candi prambanan, makanan enak, pelayanan ramah. Kalau kesini lebih indah ketika sore sampai malam hari. 👌👍 …",5
,,5 bulan lalu,nurul utami,-,14 ulasan,"dari sekian iga yang saya coba, di sini yg rasanya enak, porsinya banyak, murah, worth it bgt. tempat dan makanannya bersih, wedang jeruk serehnya jg enak, cuma sayang beberapa kali kesini sepi. semoga makin laris ya",5
