PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Monoch Coffee,,,,,,,
,https://www.google.com/maps/search/Monoch Coffee jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,5 bulan lalu,Ferri Saleh,Local Guide,196 ulasan,"Lokasi agak kesana sedikit dari tugu lancip, jadi tidak terlalu ramai, kalau mau santai2 jadi meeting point nunggu teman cocok tempatnya,
Burgernya lumayan, kopinya enak,
Masnya baek banget
Kesini harus jalan kaki karena tidak ada parkir kendaraan terutama mobil",4
,,3 tahun lalu,riana sakti,Local Guide,39 ulasan,"Tempatnya kece, fotoable gituuu... Makanannya juga enak. Harga sangat bersahabat. Deket sama tugu pal putih, jd habis makan langsung jalan dikit ke arah tugu foto2 lagiiii... Pelayanan mantaps banget, makanan aku dganti doong tanpa bayar! krna ad bahan yg kurang fresh... Gajadi kecewa karna pelayanan maksimal..",5
,,3 tahun lalu,Anggelone Yudha,Local Guide,47 ulasan,"Lokasinya strategis,dekat dengan Tugu Jogja.
Kopinya nikmat. Masakannya juga enak. Favoritku kopi susu gula aren dan phadthai. Tempatnya nyaman, ada yang smoking area dan non smoking area. Pelayanan juga bagus. Staff ramah-ramah.",5
,,4 tahun lalu,Citra Nurwinda,Local Guide,170 ulasan,"Kesan pertama masuk cafe ini homy dan nyaman untuk bersantai. Banyak pilihan menu, terutama bagi penyuka kopi. Untuk yang tidak ngopi pun ada berbagai minuman lain. Saya paling suka greentea latte. Main course juga banyak pilihannya. Pelayan sangat ramah. Pas kesana katanya mau ada pembaruan menu.",4
,,3 tahun lalu,Yulia Sasa,Local Guide,39 ulasan,Tempatnya tenang dan nyaman untuk diskusi maupun mengerjakan tugas. Pelayanannya baik. Menu yang ditawarkan beragam dan cocok di kantong mahasiswa. Tersedia ruang untuk perokok dan non perokok,5
,,4 tahun lalu,Ary Haryanto,Local Guide,943 ulasan,"Salah satu kedai kopi yang masih menggunakan alat espresso manual. Dengan racikan house blend terbilang pas. Namun buat yang baru mencoba minuman kopi, salah menu es kopi susu ada rasa 'smoke'.

Sementara suasana di dalam kafe ini agak temaram. Jadi ada kesan homey. Di beberapa sudut ada ornamen motor vespa  yang membuat kafe ini klasik.

Mungkin ke depan, kafe ini kemasan dan tampilannya lebih diperhatikan lagi. Jadi 'brand' dan ciri khas Monoch jadi lebih dikenal dengan masyarakat Yogya. Terbilang sayang karena letak kafe bisa dikatakan di lokasi 'premium'. Yups dari monumen Tugu Yogya hanya sekitar 100 meteran saja.",4
