PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Sapulu Coffee,,,,,,,
,https://www.google.com/maps/search/Sapulu Coffee jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,3 bulan lalu,afriniadini,Local Guide,204 ulasan,"Coming here in the morning for the first time, first impressionnya cocok untuk yang gak suka tempat rame kaya aku tp ttp chill ya tempatnya. Sebenarnya tempat kecil mungkin hanya muat gak sampai 20 orang kali ya tapi asik sih. Tepat di pinggir jalan. Tapi menurutku memang cocok untuk morning person apa sore kalo ya daripada pas malam. Disini juga ada guest house nya juga. Ada menu sarapannya tapi sarapan nya ala ala western yaa bukan yang masakan indonesia. Coba uncle bob ya so so lah rasanya layaknya sarapan biasa. Untuk kopi, baru coba shaken espresson ( tadi sih kata baristanya campuran peach, yuzu dll) dan enak seger memang. Next coba yang lain lagi. Ini juga masuk list coffeeshop yang bisa jadi tujuan setelah lari karena buka pagi jam 7.",4
,,setahun lalu,Rima Noor,Local Guide,69 ulasan,"Nyaman banget buat nongkrong atau nugas. Meskipun ga pake AC tapi sejuk kok. Baristanya juga ramah, minumannya enakk, ada menu breakfast juga loooooh, lokasinya gampang banget ditemuin.",5
,,5 bulan lalu,Intan Goyana,Local Guide,157 ulasan,"Edisi work from cafe Jogjakarta di @sapulucoffee .
Kafe tercantique deket Keraton 😍🥰😍 tempatnya kecil, nyaman, dan cantik. Seperti tempat tersembunyi yang elok.

Semi outdoor, lokasinya di halaman depan hostel. Suasananya tenang, kasual, di tengah ada semacam ""kebun"" kecil jadi angin semilir. Ini smoking dan non smoking nyampur ya, tapi karena ga rame masih aman. Kopinya oke, pilihan makanan ga terlalu banyak, tapi cukuplah.  Colokannya juga cukup. Warna warna interiornya apik sekali jadi betah.

Enak tempatnya buat kerja atau membaca, cuman ga bisa buat zoomcall karena pas di pinggir jalan, jadi bunyi traffic kedengeran. Ada mushola kecilnya juga.

Other than that, highly recommended karena suasana dan kecantikannya.

Good for:
👍 Yang pengen nyepi
👍 Coffee
👍 Zen feels
👍 yang suka nyari tempat anti-hits 😋
👍 More intimate personal vibe",5
,,3 bulan lalu,Ghina Syarifah,Local Guide,21 ulasan,"enak banget tempatnya, walaupun ga gede amat tempatnya tapi nyaman. makananya juga enak. syahdu bgt banyak ijo2 dan toilet bersih.",4
,,2 bulan lalu,Laras Andika,Local Guide,34 ulasan,"Nice place.. nyaman.. tenang dan bisa buat ngabisin waktu buat me time ❤️

Oya.. disini ada guest house nya lho.. monggo yang lagi main ke yogya di coba yaa 😊",5
,,setahun lalu,dunia maya,Local Guide,297 ulasan,"Setelah sekian lama cuma pengen aja ke sini atas rekomendasi temen, akhirnya kesampaian sekalian me time. Cozy, pas sepi, semi outdoor, menunya ga terlalu banyak tapi enak.. tadi pesan choco banana hot buat minumnya & oh my chick buat makannya. Harga lumayan so so sama cafe2 lain. Buka jam 7 pagi dan tutup jam 9 malam. Ok, aku bakal dateng lagi pas masih ada cahaya matahari buat pepotoan, klo malam gini syahdu lebih enak buat dinikmati aja bukan difoto suasana cafe dengan pintu jendela warna-warni lucu di sekitarnya 😬",5
