PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Semanak Coffee & Eatery,,,,,,,
,https://www.google.com/maps/search/Semanak Coffee & Eatery jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,5 bulan lalu,R fuadi,-,14 ulasan,"Kami pesan :
Red velvet coffee hot
Ice chocolate hazelnut
Ice chocolate havana
Tahu sambal garam
Choco balls

Pelayanan :

Fast respon
Good hospitality
informatif

Suasana :

- cozy, cocok untuk diskusi kerjaan, atau melakukan kerja secara online
- nyaman, terdapat sofa dan kursi
- tidak berisik dan kedap suara dari jalan (lokasi tepat di pinggir jalan)
- musiknya juga enak
- interior estetik menambah kenyamanan untuk kerja

Makanan :

- good presentation
- Untuk ice chocolate hazelnutnya sangat berasa coklat dan hazelnutnya also it's not too sweet, jadi rasanya sangat cocok bagi penikmat coklat yang ingin menikmati rasa khas perpaduan coklat & hazelnut tanpa kemanisan
- ada cookies tambahan di hot red velvet coffee
- tahu cabe/sambal garamnya juara
Perpaduan potongan daun jeruk dan cabe serta tahu goreng garam yg not that salty menambah nikmat suasana dan diskusi kerjaan
Sangat cocok dijadikan cemilan
- choco ballsnya lezat, teksturnya lembut didalam dan luarnya dilumuri coklat bertabur coklat meses, cocok dijadikan teman minum kopi

Harga :
Sesuai dengan kualitas, rasa dan pelayanan jika dibandingkan dengan cafe lain
Terutama tahu cabe/sambal garamnya sungguh terbaik.

Overall tentu akan kembali kesini",5
,,setahun lalu,Dzulfikar Ali,Local Guide,134 ulasan,"Bersantai di cafe ini nyaman dan adem. Dengan konsep semi terbuka memakai dinding full kaca. Kita yang didalam bisa melihat orang berlalu lalang sambil menikmati kopi dan masakan. Kopi disini memiliki berbagai varian, standar Cafe-Cafe. Disini juga menyediakan makanan yang tak kalah enak. Saya memesan nasi goreng Jawa dan rasanya pas, enak dan gurih. Tetapi tekstur ya lebih ke basah, seperti nasi goreng Omurice. Kemudian saya memesan spaghetti daun kemangi. Rasanya enak. Cuman ternyata pedas. Untuk tempat disini cozy tentunya. Dengan palet warna cokelat alam membuat kesan aman, nyaman, dan tentram. Hehe... Cocok buat orang seperti saya. Overall rekomended.",5
,,5 bulan lalu,sa dewi,Local Guide,328 ulasan,"kopinya diluar dugaan : 4/5, bold!
pisang rainbow: 3/5 ,oke kok tapi,anak2 suk
tempat senyap,bgga gitu rame,meja nya juga lumayan kalo buat letopan
bisa banget kalo mau belajar nyeduh kopi sendiri
menarik sih di area rotowijayan",4
,,5 bulan lalu,Ruth Esther,Local Guide,56 ulasan,"Menemukan coffee shop kecil ini secara nggak sengaja pas lagi jalan-jalan di area keraton. Tempatnya kecil, tapi cozy banget. Disini ngga sempet nyobain makanannya, karena emang cuma pengen ngopi aja. Aku pesan Bat Orchid (espresso, cola, lemon). Temanku pesen Ice Caramel Latte. Jujur baru kali ini nyobain campuran kopi + cola jadi penasaran aja. Rasanya segerrrr banget, paling dominan rasa lemonnya dibanding yang lain. Tapi lumayan enak, sih. Next time bakal kesini lagi nyobain makanannya. Nice! 😍",4
,,8 bulan lalu,Ken Fitria,Local Guide,103 ulasan,"Menemukan hospitality secara tidak sengaja, pas liat pertama kali langsung jatuh cinta utk mampir dan berlama lama",5
,,7 bulan lalu,Leony Dwi Christa,Local Guide,79 ulasan,"Tempatnya asik buat nongkrong ataupun kerja, hidangan oke, love banget buat suasananya. Pelayanan juga ramah dan relatif cepat.",5
