PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Journey Coffee & Records,,,,,,,
,https://www.google.com/maps/search/Journey Coffee & Records jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Icha Afkarina,Local Guide,311 ulasan,"Tempatnya cukup luas ternyata. lt.1 gabung sama distro, lt.2 ruangan AC buat nugas, lt3 rooftop toilet smoking. bisa banget buat ngerjain tugas. wifi cukup stabil walau dipake banyak orang.

menunya enak, baristanya ramah. harga medium lah ya ga terlalu pricey banget.

parkir di pinggir jalan, kalau mobil agak susah kayaknya tapi parkiran motor aman 👍",5
,,3 bulan lalu,Patricia Hoo,Local Guide,130 ulasan,"Sebenernya spacenya luas bgt karena bertingkat, terutama yg lantai 2. Cuma dengan space seluas itu bisa diperbesar lagi sih barnya dan nambah staffnya, soalnya tiap hari rame. Sering gak kedapetan tempat duduk. Kopinya cukup ok ya. Yang bikin menarik sih ya karena ada toko lainnya juga dan lantai 3nya sangat instagramable. Tapi ya ituuu, rame sekali heheh. Ada photoboxnya juga 35ribu bayar via scan. Next time mau coba visit lagi pas hari tertentu.",4
,,6 bulan lalu,Kinanti Masida,-,7 ulasan,Tempatnya lumayan cozy ada 3 lantai. Tapi kalau malam minggu lumayan rame. Untuk harga standart sih. Aku pesan yg paket dengan harga 25k dapat hotdog ukuran medium + minuman cup kecil. Tapi emang ukuran cupnya segitu. Ada photo box nya juga di lt. 2,4
,,2 bulan lalu,Cynthia Annisa,Local Guide,331 ulasan,"JRNY ada di lantai 2 (indoor) dan 3 (outdoor dan semi indoor). Harga minuman dan makanan sangat terjangkau, banyak bundling. Lucuuu ada photobox juga di sini, harganya 35k (3x foto, diprint 2x). Di sini ada mushola juga. Parkiran juga cukup memadai.",4
,,setahun lalu,Ami Nizami,Local Guide,43 ulasan,"Datang kesini bentar banget buat beli kaos band band an the sigit, eh hiks kosong, tapi ada kaos penebang roket jadi gaskeun beli deh. Belum pernah nongkrong lama disini karna subhanallah rame pemuda dengan skena dan kalcer terbaiknya. Tapi akan dicoba untuk selasaikan perthesisan ini disana, vibesnya bagus keknya, lebih tepatnya musik yang diputar suka hahahaha.",5
,,3 bulan lalu,Jihan Kamila,Local Guide,37 ulasan,"Tempatnya nyaman banget, tapi emang ramaiiii. Jadi lumayan bingung buat milih tempat duduk, karena hampir semua penuh, padahal ada 3 lantai, tapi full. Kebetulan kesini pas malam minggu jadi rame pol.
Burgernya enak, minumannya juga oke. Untuk ordernya ada di lantai 2, setelah order nanti dikasih kaya alarm yang ketika sudah bunyi, nanti ambil orderannya sendiri.
Untuk pelayanannya juga oke, masnya yang di bar/kasir juga ramah.
Customer yang datang kesini juga tidak hanya untuk ngobrol santai, banyak juga yang sambil nugas.
Tapi ngeriiii, outfit customer disini kece-kece poooool🤣 pas jalan berasa kaya fashion show, bener bener kaya diliatin sesama customer dari atas sampe ujung bawahhhhh",4
,,4 minggu lalu,Lidwina Arin,Local Guide,974 ulasan,"Ya coffee shop, ya distro baju, ya studio musik. Coffee shop yang cocok banget untuk pecinta musik indie. Konsepnya berseni banget. Tempatnya simpel, tapi memiliki sentuhan seni dan berjiwa bebas. Cocok banget nih bagi kaum muda khususnya anak kuliahan. Ada juga photo booth yang bisa kalian gunakan untuk berfoto bersama teman-teman.

Untuk minumannya saya memesan avocado coffee. Enak, rasa kopi dan alpukatnya sama-sama kuat.

Saya duduk di ruangan indoor tanpa asap rokok. Jika ingin merokok, bisa gunakan outdoor lantai dua maupun lantai tiga. Di lantai tiga tersedia toilet dan studio musik yang bisa disewa. Sedangkan lantai satu merupakan distro pakaian musik indie.",5
,,9 bulan lalu,Martinus Indra Hermawan,Local Guide,118 ulasan,Coffee shop yg menggabungkan konsep perkopian dengan musik. Yang punya juga anak anak musik. Tiap minggu ada aja gigs di roof top lantai 3. Lantai 2 ada tempat indoor yg enak buat bekerja dan kadang buat sesi diskusi juga. Tiap hari Selasa ada program diskon harga kopi bagi yg pake kaos band. Menu mereka juga pake judul lagu band band indie,5
,,3 bulan lalu,Y A S,Local Guide,13 ulasan,"Cocok untuk nongkrong atau nugas. Opsi makanannya tidak banyak, tapi pilihan minumannya cukup bervariasi. Kopi yg direkomendasikan baristanya enak.

Areanya cukup luas. Fasilitas umumnya juga lengkap, ada toilet dan musala. Area lantai atasnya oke buat foto-foto.",4
,,8 bulan lalu,Agustinus Ambar,Local Guide,564 ulasan,"Kemarin datang ke Journey Coffee & Records karena ada acara press conference terkait kegiatan Keroncong Plesiran Vol 6 yang akan digelar tanggal 10 September 2022 di Panggung Terbuka Gunung Api Purba Nglanggeran.

Tempatnya asik, luas, bersih dan nyaman.
Menunya enak enak dengan harga yang standard caffee di Jogja.

Pelayanan juga ramah dan memuaskan.",5
