PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Anggrek Executive Lounge Stasiun Tugu Yogyakarta,,,,,,,
,https://www.google.com/maps/search/Anggrek Executive Lounge Stasiun Tugu Yogyakarta jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,10 bulan lalu,Teguh Baruji,Local Guide,51 ulasan,"Tempat yang sangat nyaman untuk menunggu kereta. Biaya 35rb/3 Jam. Untuk anak diatas usia 3 tahun, sama seperti orang dewasa tarifnya.  Disediakan camilan keripik, kopi dan teh. Sofa-sofanya empuk dan nyaman untuk duduk dan tiduran sambil menunggu kereta.",5
,,5 bulan lalu,ishaan,Local Guide,72 ulasan,"perorang dikenakan biaya 49ribu cuma dpt minum dan 1 roti, minuman bs di pilih teh/ kopi udah itu doang.... ruangan ac nya biasa aja gak dingin... colokan banyak bgt bisa colok hp/ laptop dimanapun..",3
,,3 bulan lalu,Andi Muhlis,Local Guide,273 ulasan,"Lounge minimalis karena yang ditawarkan hanya sedikit. Hanya untuk kebutuhan menunggu kereta dengan nyaman. Makanan dan minuman yang tersedia hanya ala kadarnya. Pilihannya hanya kopi (tubruk) dan teh serta snack-snack itupun pilihannya sedikit. Mungkin karena itu maka harganya juga tergolong cukup murah, sedikit di bawah 50K.
Tersedia mushalla yg nyaman dan terpisah antara ikhwan dan akhwat. Tempat wudhu dan toilet sangat bersih.
Kursi nyaman dan AC berfungsi dengan baik.",4
,,3 bulan lalu,ARWI LABELS,Local Guide,371 ulasan,Tempatnya nyaman...  Untuk masuk di cek tiketnya.  Ac  ada soda nyaman. Ada makanan kecil juga kue kue dan keripik. Kopi dan teh sepuasnya...    Ada majalah juga yang bisa dibawa pulang. 15 menit sebelum kereta berangkat dikasih tau oleh petugas Lounge. Ada tv juga.,5
,,setahun lalu,DHANI'erS World,Local Guide,31 ulasan,"Pertama kali coba ruang tunggu eksekutif Anggrek di stasiu tugu yogya. Harga murah fasilitas OK. Masuk harga 35rb, bebas makan dan minum di dalam. Fasilitas lengkap ada ruang membaca, menonton tv, musholla, toilet, armchair, and couch.
Oh ya bagi yang ingin mencoba di ruang tunggu Anggrek ini tidak harus yang akan naik kereta eksekutif ya, bisa juga kereta ekonomi, bisnis, atau comuter line jg bisa. Jd siapapun bisa menunggu disini dengan bayar uang masuknya di resepsionis.",5
,,7 bulan lalu,Kaharudin Aldian Saputra,Local Guide,92 ulasan,"Sangat mengecewakan, memesan tiket Argo Lawu Luxury, tapi tetap tidak bisa memanfaatkan fasilitas lounge karena penuh. Padahal dari segi harga, tiket luxury cukup mahal, namun tidak mendapatkan fasilitas khusus sebagaimana mestinya. Kalau begini lebih baik beli tiket eksekutif lalu menambah 35k untuk memanfaatkan fasilitas lounge.",1
,,4 bulan lalu,DJee 1305,Local Guide,217 ulasan,"Ini ruang tunggu khusus penumpang kereta api luxury,tersedia makan minum gratis.ruanganx ber ac.pelayanx jg ramah.",5
,,5 bulan lalu,Nirwan,Local Guide,22 ulasan,"Nunggu 5 jam di lounge ini. Harga 35 ribu bisa santai di lounge ini, termasuk refill teh, kopi, cemilan. Tersedia musholla dan toilet.",4
,,seminggu lalu,d Seprio,Local Guide,70 ulasan,"Minumanya ga panas, jahe & teh nya dingin.
Kurang worth seh, kecuali mau tidur seharian.",2
,,5 bulan lalu,Freddy Aldo,Local Guide,308 ulasan,"Lounge untuk menunggu jadwal keberangkatan kereta di stasiun Tugu Yogyakarta. Untuk penumpang kereta api kelas priority, panoramic, dan luxury akan mendapatkan komplimen untuk menggunakan lounge ini. Lounge juga dapat digunakan untuk penumpang umum secara berbayar. Layanan yang diberikan ramah, tempat bersih dan dingin. Makanan dan minuman yang disajikan kualitas dan rasa juga baik. Fasilitas toilet juga bersih.",5
,,sebulan lalu,Panji Purnomo,Local Guide,134 ulasan,"Agak payah yah, karena after servicenya parah bgt, saya tanya lost & found barang saya (gelang) yg mungkin ketinggalan di Ablutions area disalam Lounge ini tapi sama sekali gak ada feedback ataupun respon. Snack nya juga SO-SO banget... yah nice to waiting agar kita bisa duduk nyaman aja...thats all...",2
,,3 tahun lalu,Hello Reina,Local Guide,220 ulasan,"Sambil nunggu check in hotel karena nyampe stasiun jam 3.40 an pagi.
Tempat lumayan untuk beristirahat, dapat harga 58 ribu perorang. Untuk makanan tidak fresh, rasanya seperti makanan kemaren. Mungkin karena kurangnya tamu dan efek dipanasin terus menerus. All you can eat berupq bubur ayan, ayam kecap, sayur, buah semangka, cemilan, kue, roti panggang, aneka minuman panas dan orange juice.
Btw disana menyediakan toilet, wifi, mushola. Toilet tidak untuk mandi!",4
,,3 tahun lalu,Yugo Artonanda,Local Guide,82 ulasan,"Lounge yang nyaman, dengan harga 65k/orang anda bisa menikmati fasilitas lounge dan hidangan all you can eat selama 4 jam. Cocok sebagai tempat transit dan alternatif tempat menunggu kereta. Namun menu makanan masih perlu diperbaiki.",4
,,11 bulan lalu,hamdan mubarakah,Local Guide,25 ulasan,"Wifi lancar, colokan dimana mana ada, bayar 35 untuk 3 jam. Kursi nyaman semua. Makan all u can eat ada, toilet nyaman bersih, pelayanan ramanmh, bener bener eksklusiv, nunggu kereta 10 jam pun aman kalo disini.",5
,,10 bulan lalu,Dwih Terry,-,1 ulasan,"Nyaman banget, semua fasilitas ada(toilet,musholla),free minuman dan ada 3 macam snack bisa refill sepuasnya tapi sayang gk ada es batu 😆. AC kurang dingin tapi tetep worth it utk nunggu kereta keberangkatan",5
,,3 tahun lalu,Mbah Dargombez,Local Guide,229 ulasan,"ruang tunggu cukup luas dan bersih, banyak tersedia kursi yang lumayan nyaman, tapi sayangnya temperatur udara kurang dingin.
makanan yang tersedia tidak begitu lengkap, tapi lumayan untuk mengganjal perut sambil nunggu kereta.
nilai minus ada di toilet dan musholla. toilet biasa2 aja, tidak terlihat seperti layaknya toilet ditempat eksekutif. musholla juga terlalu sempit, meskipun dipisah antara laki2 dan perempuan, tapi masing2 cuma muat dua orang.
bila kondisi stasiun gak rame, harga 65k sepertinya gak whorted. tapi kalo kondisi stasiun pas ramai, masih ok lah untuk tempat singgah",4
,,3 tahun lalu,Eti Purnaningrum,Local Guide,404 ulasan,"Menunggu jam kedatangan kereta yg aman dan nyaman bisa ke sini ☺. Tempatnya bersih, bnyak spot tempat duduk yg bisa dipilih, dilengkapi dengan toilet dan mushola yg bersih dan terawat.
Sembari menunggu kereta disini kita bisa melakukan bnyak aktifitas diantaranya, cas hp, makan dan minum all you can eat, membaca (disediakan majalah/buku bacaan all about jogja), menonton tv, ibadah sholat dan bisa merokok (disediakan smoking room) bagi yg merokok. Selain itu ada juga ruang VVIP yg bisa direservasi.",5
,,sebulan lalu,Angga Pratama Novandyanta,Local Guide,45 ulasan,Enak buat tunggu kereta bersih dingin dan nyaman,5
,,seminggu lalu,Prince Zen,-,21 ulasan,"semoga bisa 24 jam untuk kami yg commute menggunakan bima , tura gga , etc",5
,,4 tahun lalu,Vinie Aghistnaa,Local Guide,337 ulasan,tempatnya sangat nyaman.. buka dari jam 4 sore sampai jam 10 siang.. tapi biasanya jam 9 sudah siap siap untuk close. harga per orang 65.000 . untuk makanan ga terlalu banyak pilihan.. tapi bisa istirahat lama disana,4
,,5 bulan lalu,Gus Taf,Local Guide,94 ulasan,"Bayar 65 K/orang untuk menunggu jadwal kereta di VIP lounge ini worth it, berhubung harus menunggu dari petang, sementara jadwal keberangkatan kereta baru jam 1.30 dini hari.
Ruangan cukup luas, nyaman, ber-AC, lengkap dg beberapa sofa + tempat duduk yg nyaman, flat TV, restroom, mushola, free wifi, banyak titik colokan listrik utk charge gadgets & laptop.
Dan istimewanya lagi, ada free F&B, menu makan prasmanan yg bebas dimakan sepuasnya, dg snack, cemilan, air minum, juice, teh, kopi lengkap dg gula & creamer. Semuanya free!
Dan kita juga bakal direminder bila jadwal kereta kita tiba (waktu check in akan ditanya).",5
,,sebulan lalu,Taufik enha,Local Guide,260 ulasan,Tempat nyaman tunggu kereta sambil ngopi,5
