PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
The Agler Coffee,,,,,,,
,https://www.google.com/maps/search/The Agler Coffee jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,7 bulan lalu,Bersama Insan SOLEH,Local Guide,669 ulasan,Mantap sangat cocok minum  caffe  setelah  jalan2 puter2 taman sari... harga murah.,5
,,4 tahun lalu,Lia Hakso,Local Guide,282 ulasan,"Menurut saya ini kafe yang potensial untuk berkembang. Penataan ruangnya menarik dengan racikan kopi yang unik. Ruangan yang tidak terlalu luas ini juga membuat pengunjung nyaman ngobrol santai dengan pemilik sekaligus baristanya.
Golden macchiato di sini unik sekali rasanya. Kandungan kunyitnya mengurangi pahitnya kopi sekaligus memperkaya rasa.
Sebaiknya sih memaksimalkan aset digital seperti instagram atau youtube. Minimal untuk memperkenalkan produk kepada masyarakat.",5
,,11 bulan lalu,Kyseno_ Official,Local Guide,63 ulasan,"Pernah nongki disini sesai keliling di taman sari plg y ngopi disini bnr2 nyaman,aura y rasa masa lampau",5
,,4 tahun lalu,Eko Budi Utomo,Local Guide,1.705 ulasan,Kopinya enak....,5
,,4 tahun lalu,Neny krisnawati,-,2 ulasan,caramel red ginger latte enak..,5
,,9 bulan lalu,Kopi Si Ndoro,Local Guide,196 ulasan,Tempat ngopi sambil istirahat ketika mengunjungi Taman sari,5
,,4 tahun lalu,Danardana,Local Guide,21 ulasan,Ada rasa yang berbeda di Agler...,5
,,4 tahun lalu,novi pitaloka,-,2 ulasan,Ice Coffee Keraton,5
,,4 tahun lalu,Kunthet Haahaa,Local Guide,13 ulasan,Ice coffee mantab,5
,,4 tahun lalu,Wiwid Wiyono,-,1 ulasan,Coffe Kraton memang oke.....,5
,,3 tahun lalu,I Nyoman Dirga,Local Guide,199 ulasan,Kebetulan lewat dan sempat selfie.....cekrek,5
,,4 tahun lalu,Liow Mei Fong,-,15 ulasan,"Get your Jawa here. Come here for local coffee from all over Jawa, whether you like it to be dripped, Machined.

More importantly the golden macchiato coffee made with Tumeric.",5
,,4 tahun lalu,Tiwie Pidada,Local Guide,60 ulasan,"Best coffee in town so far. Very cozy place, such a hidden gem in the middle of taman sari's crowd. Lucky enough to meet the friendly owner/barista :) highly recommended place!",5
,,4 tahun lalu,Axel Philip,Local Guide,21 ulasan,Cosy and comfortable place to refresh after a hot walk in Jogja. The owner is very friendly and drinks taste good (I recommend the sparkling orange) !,5
,,4 tahun lalu,Fabiano D'Amico,Local Guide,29 ulasan,Good Espresso and juice in a touristic place! Kind and warm staff. If you want to stop for a quick drink I recommend to come here!,5
,,8 bulan lalu,Justyna Sienkiewicz,Local Guide,45 ulasan,Iced coffee kraton served by the friendly owner/barista is the way to stay cool while sightseeing the main landmarks of the old town of Jogja.,5
,,4 tahun lalu,伊藤賢治,Local Guide,31 ulasan,"Kafe yang bagus untuk bersantai.
Saya juga merasakan komitmen terhadap menu.
Vanilla latte, tidak terlalu manis dan enak! !",5
,,2 bulan lalu,Aimee Mullins,Local Guide,162 ulasan,Cute friendly cafe great service with a smile,5
,,3 tahun lalu,Dominic Potter,Local Guide,169 ulasan,Naris the Barista makes one of the best coffees in the city. He has his own blends made from locally produced coffee beans. Great place to relax and enjoy a coffee or tea.,5
,,setahun lalu,Brilian Aulia,Local Guide,136 ulasan,Javanese oriental coffe beans and Snacks.,4
,,8 bulan lalu,Carlos García,Local Guide,638 ulasan,Tempat yang tenang untuk beristirahat dari hiruk pikuk dan panasnya kota. Kopi yang enak.,4
,,4 tahun lalu,Washo Bugbear,Local Guide,99 ulasan,"Found this place by accident as we left Taman Sari. Lovely little coffee shop, cold drinks too. Very friendly staff and all immaculately clean. Best so far in Jogja.",5
,,4 tahun lalu,pazzoll,-,1 ulasan,Excellent coffee and Aji the owner is a great host. Ask him anything you want about Javanese coffee - he will serve it to you with pride.,5
,,3 tahun lalu,Hendrik Damerow,Local Guide,102 ulasan,"Extraordinary coffee and iced Thai tea. Really fair prices considering the location. Nice interior, friendly staff !",5
,,4 tahun lalu,John Sones,-,89 ulasan,"Best in the area, atmosphere, class, clean, excellent coffee and drinks",5
