PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
Warung Lawas,,,,,,,
,https://www.google.com/maps/search/Warung Lawas jogja,,,,,,
,,,,,,,
,,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Ina Koesno,Local Guide,130 ulasan,"Tempat nyaman... Lumayan buat selfie2 juga...
Makanan n minumannya jg enak2....harga standart lah...
Toilet bersih 👍
Pelayanan ramah dan cepat... Mungkin karena pas gak rame ....",5
,,2 minggu lalu,yb “Genz”,Local Guide,250 ulasan,"Mencoba Sop Iga bakar, gurih, manis dimasak dgn dibakar dan ada sop utk pasangannya kuah...Harga sekelas cafe di hotel dan cukup mahal mnrku krn bukan hotel kelas atas ya...
Dan kopi latte yah kurang rekomended krn rasa kurang kuat kopinya dan cenderung plain..
Tp vibe enak,cozy, cocok buat ngobrol dgn teman atau pasangan.
Pesan menu sdh full digital cukup dengan Hp ordernya lebih baik lg bayarnya juga full digital..

Lebih baik makan disini pas malam hari krn penataan lampu dll cukup bagus",4
,,8 bulan lalu,Ayu Indhira,Local Guide,21 ulasan,"Pelayanan lama dan tidak tanggap. Pesan nasi goreng selama 1,5 jam tidak kunjung keluar. Akhirnya saya refund. Fish and chip nya biasa saja. harga tidak sesuai dengan kualitas pelayanan.",1
,,3 bulan lalu,Gadiz Jelita,Local Guide,68 ulasan,"Sarapan random habis mengantarkan suami Diatas hotel adhistana prawirotaman. Hazelnut coffee nya pas pisang gorengnya ternyata toppingnya keju meises n coklat yang melimpah, porsi besar dan enak, pancakenya pas lembutnya  n tidak eneg.",5
,,2 minggu lalu,ambar megasari,Local Guide,169 ulasan,"Pelayanan sangat ramah dan helpfull sekali. Kemarin sempat pesen kentang goreng dan kentang gorengnya enak, pas, nggak keras dan nggak benyek.
.
Pelayanan rate 1 juta / 10. Baik2 banget. Kemarin pas nginep adhistana sempet bingung karna anak masuk angin dan muntah, akhirnya ke warung lawas minta bawang merah, kondisi resto sedang rame dan sudah jam 9. Tapi mba Tyas tetep ramah membantu mencarikan bawang merah dengan sigap, plus sempet mencarikan parutan. Makasih mba Tyas, semoga jadi employee of the month karna kamu melayani dengan hati 😍😍😍",5
,,sebulan lalu,Nova Afidatunnisa,-,4 ulasan,"minggu ini saya bersama teman-teman saya mengadakan bukber di tempat ini. all you can eat katanya, makanan utama ada daging sapi, ayam, dan sayuran. kemudian ada potongan buah, es buah, gorengan, dan bakso. untuk minuman ada air putih, teh, dan juga kopi. saat maghrib tiba, saya minum teh dan makan buah dulu kemudian lanjut sholat. setelah selesai sholat, niat saya akan mengambil makanan utama, tapi makanan utama tadi telah habis tidak tersisa. jadi saya hanya makan buah, gorengan empat biji, dan bakso saja. minum hanya air putih dan teh. untuk total 55k menurut saya tidak worth it sama sekali. claim dirinya all you can eat tapi rasanya seperti prasmanan dengan menu dan stock pas pasan.",1
,,2 tahun lalu,Atika Gita,Local Guide,60 ulasan,"Tempatnya dilantai 2 hotel adhistana. Cozy dan gak berisik. Enak buat nongkrong ataupun buat makan. Pilihan nenunya beragam dan harganya sesuai sama rasanya. Makanannya enak. Pelayan ramah. Jam 7 udah buka, jadi bisa sarapan disini. Bakal kesini lagi kalo ke jogja.",5
